Operon type	Target	AssemblyId	Gene direction	Gene start	Gene end	Relative gene start	Relative gene end	Protein family code	EntrzID	Protein name	Superkingdom	Phylum	Class	Order	Genus	Species
Type	WP_013322190.1	GCF_000147335.1	+	2334533	2336557	2060	4084	0	WP_013322187.1	calcium-binding protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Gloeothece	Gloeothece verrucosa
Type	WP_013322190.1	GCF_000147335.1	-	2332725	2334392	4225	5892	18	WP_013322186.1	MFS transporter	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Gloeothece	Gloeothece verrucosa

Type	WP_015224605.1	GCF_000317635.1	+	556073	556897	-3028	-2204	0	WP_015224610.1	4-hydroxy-tetrahydrodipicolinate reductase	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Halothece	Halothece sp. PCC 7418
Type	WP_015224605.1	GCF_000317635.1	+	554886	555938	-2069	-1017	0	WP_015224609.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Halothece	Halothece sp. PCC 7418
Type	WP_015224605.1	GCF_000317635.1	+	554307	554873	-1004	-438	0	WP_015224608.1	TIGR04376 family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Halothece	Halothece sp. PCC 7418
Type	WP_015224605.1	GCF_000317635.1	+	553861	554109	-240	8	51	WP_015224606.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Halothece	Halothece sp. PCC 7418
Type	WP_015224605.1	GCF_000317635.1	+	553431	553868	1	438	52	WP_015224605.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Halothece	Halothece sp. PCC 7418
Type	WP_015224605.1	GCF_000317635.1	+	552402	553358	511	1467	49	WP_015224604.1	PhoH family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Halothece	Halothece sp. PCC 7418
Type	WP_015224605.1	GCF_000317635.1	-	550805	552376	1493	3064	0	WP_015224603.1	diguanylate cyclase	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Halothece	Halothece sp. PCC 7418
Type	WP_015224605.1	GCF_000317635.1	+	549849	550487	3382	4020	0	WP_015224602.1	histidine phosphatase family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Halothece	Halothece sp. PCC 7418
Type	WP_015224605.1	GCF_000317635.1	+	548820	549836	4033	5049	0	WP_015224601.1	glucokinase	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Halothece	Halothece sp. PCC 7418

Type	WP_006528479.1	GCF_000332035.1	+	8654	9016	-3094	-2732	0	WP_006528475.1	helix-turn-helix transcriptional regulator	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Gloeocapsa	Gloeocapsa sp. PCC 73106
Type	WP_006528479.1	GCF_000332035.1	+	9151	9927	-2597	-1821	0	WP_006528476.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Gloeocapsa	Gloeocapsa sp. PCC 73106
Type	WP_006528479.1	GCF_000332035.1	+	10020	11465	-1728	-283	46	WP_006528477.1	signal recognition particle protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Gloeocapsa	Gloeocapsa sp. PCC 73106
Type	WP_006528479.1	GCF_000332035.1	+	11508	11756	-240	8	51	WP_006528478.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Gloeocapsa	Gloeocapsa sp. PCC 73106
Type	WP_006528479.1	GCF_000332035.1	+	11749	12060	1	312	52	WP_006528479.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Gloeocapsa	Gloeocapsa sp. PCC 73106
Type	WP_006528479.1	GCF_000332035.1	-	12333	13496	585	1748	0	WP_006528480.1	GuaB3 family IMP dehydrogenase-related protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Gloeocapsa	Gloeocapsa sp. PCC 73106
Type	WP_006528479.1	GCF_000332035.1	-	13558	15273	1810	3525	0	WP_006528481.1	R3H domain-containing nucleic acid-binding protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Gloeocapsa	Gloeocapsa sp. PCC 73106
Type	WP_006528479.1	GCF_000332035.1	-	15305	15463	3557	3715	0	WP_006528482.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Gloeocapsa	Gloeocapsa sp. PCC 73106
Type	WP_006528479.1	GCF_000332035.1	-	15483	16535	3735	4787	0	WP_006528483.1	PstS family phosphate ABC transporter substrate-binding protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Gloeocapsa	Gloeocapsa sp. PCC 73106

Type	WP_015166536.1	GCF_000317065.1	-	4161483	4162226	-4704	-3961	0	WP_015166532.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Pseudanabaenales	Pseudanabaena	Pseudanabaena sp. PCC 7367
Type	WP_015166536.1	GCF_000317065.1	-	4162246	4163664	-3941	-2523	0	WP_015166533.1	1-acyl-sn-glycerol-3-phosphate acyltransferase	Bacteria	Cyanobacteriota	Cyanophyceae	Pseudanabaenales	Pseudanabaena	Pseudanabaena sp. PCC 7367
Type	WP_015166536.1	GCF_000317065.1	+	4164370	4165788	-1817	-399	46	WP_015166534.1	signal recognition particle protein	Bacteria	Cyanobacteriota	Cyanophyceae	Pseudanabaenales	Pseudanabaena	Pseudanabaena sp. PCC 7367
Type	WP_015166536.1	GCF_000317065.1	+	4165947	4166195	-240	8	51	WP_015166535.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Pseudanabaenales	Pseudanabaena	Pseudanabaena sp. PCC 7367
Type	WP_015166536.1	GCF_000317065.1	+	4166188	4166541	1	354	52	WP_015166536.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Pseudanabaenales	Pseudanabaena	Pseudanabaena sp. PCC 7367
Type	WP_015166536.1	GCF_000317065.1	+	4166538	4167803	351	1616	10	WP_015166537.1	competence/damage-inducible protein A	Bacteria	Cyanobacteriota	Cyanophyceae	Pseudanabaenales	Pseudanabaena	Pseudanabaena sp. PCC 7367
Type	WP_015166536.1	GCF_000317065.1	+	4168864	4169211	2677	3024	0	WP_015166538.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Pseudanabaenales	Pseudanabaena	Pseudanabaena sp. PCC 7367
Type	WP_015166536.1	GCF_000317065.1	+	4169241	4169699	3054	3512	0	WP_015166539.1	SsrA-binding protein SmpB	Bacteria	Cyanobacteriota	Cyanophyceae	Pseudanabaenales	Pseudanabaena	Pseudanabaena sp. PCC 7367
Type	WP_015166536.1	GCF_000317065.1	-	4169913	4170887	3726	4700	0	WP_015166540.1	carotenoid biosynthesis protein	Bacteria	Cyanobacteriota	Cyanophyceae	Pseudanabaenales	Pseudanabaena	Pseudanabaena sp. PCC 7367

Type	WP_022606389.1	GCF_000473895.1	+	111763	112761	-5894	-4896	0	WP_022606382.1	methionyl-tRNA formyltransferase	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Rubidibacter	Rubidibacter lacunae
Type	WP_022606389.1	GCF_000473895.1	+	112876	114405	-4781	-3252	0	WP_022606383.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Rubidibacter	Rubidibacter lacunae
Type	WP_022606389.1	GCF_000473895.1	-	114891	116843	-2766	-814	0	WP_022606385.1	DNA primase	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Rubidibacter	Rubidibacter lacunae
Type	WP_022606389.1	GCF_000473895.1	+	117398	117658	-259	1	51	WP_022606387.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Rubidibacter	Rubidibacter lacunae
Type	WP_022606389.1	GCF_000473895.1	+	117658	118035	1	378	52	WP_022606389.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Rubidibacter	Rubidibacter lacunae
Type	WP_022606389.1	GCF_000473895.1	+	118111	119070	454	1413	49	WP_022606391.1	PhoH family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Rubidibacter	Rubidibacter lacunae
Type	WP_022606389.1	GCF_000473895.1	+	119200	120504	1543	2847	0	WP_040655546.1	homoserine dehydrogenase	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Rubidibacter	Rubidibacter lacunae
Type	WP_022606389.1	GCF_000473895.1	+	120702	121691	3045	4034	0	WP_022606396.1	ribonuclease III domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Rubidibacter	Rubidibacter lacunae
Type	WP_022606389.1	GCF_000473895.1	-	121789	123579	4132	5922	0	WP_040655547.1	aspartate--tRNA ligase	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Rubidibacter	Rubidibacter lacunae

Type	WP_023172072.1	GCF_000484535.1	-	808331	809332	-3429	-2428	0	WP_023172068.1	PfkB family carbohydrate kinase	Bacteria	Cyanobacteriota	Cyanophyceae	Gloeobacterales	Gloeobacter	Gloeobacter kilaueensis
Type	WP_023172072.1	GCF_000484535.1	-	809615	809776	-2145	-1984	0	WP_023172069.1	DUF1328 family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Gloeobacterales	Gloeobacter	Gloeobacter kilaueensis
Type	WP_023172072.1	GCF_000484535.1	+	809972	811450	-1788	-310	46	WP_023172070.1	signal recognition particle protein	Bacteria	Cyanobacteriota	Cyanophyceae	Gloeobacterales	Gloeobacter	Gloeobacter kilaueensis
Type	WP_023172072.1	GCF_000484535.1	+	811487	811768	-273	8	51	WP_041243701.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Gloeobacterales	Gloeobacter	Gloeobacter kilaueensis
Type	WP_023172072.1	GCF_000484535.1	+	811761	812030	1	270	52	WP_023172072.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Gloeobacterales	Gloeobacter	Gloeobacter kilaueensis
Type	WP_023172072.1	GCF_000484535.1	+	812082	812255	322	495	27	WP_011142630.1	30S ribosomal protein S21	Bacteria	Cyanobacteriota	Cyanophyceae	Gloeobacterales	Gloeobacter	Gloeobacter kilaueensis
Type	WP_023172072.1	GCF_000484535.1	+	812673	813794	913	2034	0	WP_023172073.1	phage integrase family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Gloeobacterales	Gloeobacter	Gloeobacter kilaueensis
Type	WP_023172072.1	GCF_000484535.1	+	814945	817377	3185	5617	0	WP_051382648.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Gloeobacterales	Gloeobacter	Gloeobacter kilaueensis
Type	WP_023172072.1	GCF_000484535.1	+	817443	817625	5683	5865	0	WP_041243702.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Gloeobacterales	Gloeobacter	Gloeobacter kilaueensis

Type	WP_015116529.1	GCF_000316665.1	-	434263	435186	-3892	-2969	17	WP_015116532.1	pentapeptide repeat-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Rivularia	Rivularia sp. PCC 7116
Type	WP_015116529.1	GCF_000316665.1	+	433444	433572	-2278	-2150	0	WP_256380831.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Rivularia	Rivularia sp. PCC 7116
Type	WP_015116529.1	GCF_000316665.1	+	431790	433235	-1941	-496	46	WP_015116531.1	signal recognition particle protein	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Rivularia	Rivularia sp. PCC 7116
Type	WP_015116529.1	GCF_000316665.1	+	431256	431516	-222	38	51	WP_015116530.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Rivularia	Rivularia sp. PCC 7116
Type	WP_015116529.1	GCF_000316665.1	+	430853	431293	1	441	52	WP_015116529.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Rivularia	Rivularia sp. PCC 7116
Type	WP_015116529.1	GCF_000316665.1	+	429580	430533	761	1714	49	WP_015116528.1	PhoH family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Rivularia	Rivularia sp. PCC 7116
Type	WP_015116529.1	GCF_000316665.1	-	428335	429435	1859	2959	0	WP_015116527.1	WD40 repeat domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Rivularia	Rivularia sp. PCC 7116
Type	WP_015116529.1	GCF_000316665.1	+	427362	427994	3300	3932	25	WP_044291396.1	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Rivularia	Rivularia sp. PCC 7116
Type	WP_015116529.1	GCF_000316665.1	+	426738	427259	4035	4556	0	WP_015116525.1	L%2CD-transpeptidase	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Rivularia	Rivularia sp. PCC 7116

Type	WP_069967886.1	GCF_014696935.1	+	111069	111227	-2847	-2689	0	WP_158020402.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanophyceae	Cyanophyceae
Type	WP_069967886.1	GCF_014696935.1	-	111296	111757	-2620	-2159	0	WP_069968027.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanophyceae	Cyanophyceae
Type	WP_069967886.1	GCF_014696935.1	+	111932	113374	-1984	-542	46	WP_069967888.1	signal recognition particle protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanophyceae	Cyanophyceae
Type	WP_069967886.1	GCF_014696935.1	+	113694	113954	-222	38	51	WP_069967887.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanophyceae	Cyanophyceae
Type	WP_069967886.1	GCF_014696935.1	+	113917	114348	1	432	52	WP_069967886.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanophyceae	Cyanophyceae
Type	WP_069967886.1	GCF_014696935.1	+	114384	115343	468	1427	49	WP_069967885.1	PhoH family protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanophyceae	Cyanophyceae
Type	WP_069967886.1	GCF_014696935.1	+	115347	115742	1431	1826	38	WP_069967884.1	ChuX/HutX family heme-like substrate-binding protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanophyceae	Cyanophyceae
Type	WP_069967886.1	GCF_014696935.1	+	115714	116475	1798	2559	37	WP_241829324.1	DUF6816 family protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanophyceae	Cyanophyceae
Type	WP_069967886.1	GCF_014696935.1	-	116464	117882	2548	3966	0	WP_069967882.1	NB-ARC domain-containing protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanophyceae	Cyanophyceae

Type	WP_046281311.1	GCF_034932045.1	+	18086	19288	-4657	-3455	0	WP_323315286.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Limnoraphis	Limnoraphis robusta
Type	WP_046281311.1	GCF_034932045.1	-	19413	20162	-3330	-2581	0	WP_323273667.1	Uma2 family endonuclease	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Limnoraphis	Limnoraphis robusta
Type	WP_046281311.1	GCF_034932045.1	+	20475	21920	-2268	-823	46	WP_323273668.1	signal recognition particle protein	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Limnoraphis	Limnoraphis robusta
Type	WP_046281311.1	GCF_034932045.1	+	22521	22814	-222	71	51	WP_046281312.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Limnoraphis	Limnoraphis robusta
Type	WP_046281311.1	GCF_034932045.1	+	22744	23181	1	438	52	WP_046281311.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Limnoraphis	Limnoraphis robusta
Type	WP_046281311.1	GCF_034932045.1	+	23264	23467	521	724	0	WP_323315287.1	Rid family hydrolase	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Limnoraphis	Limnoraphis robusta
Type	WP_046281311.1	GCF_034932045.1	+	23464	24417	721	1674	49	WP_046281310.1	PhoH family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Limnoraphis	Limnoraphis robusta
Type	WP_046281311.1	GCF_034932045.1	+	24456	24863	1713	2120	38	WP_046281309.1	ChuX/HutX family heme-like substrate-binding protein	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Limnoraphis	Limnoraphis robusta
Type	WP_046281311.1	GCF_034932045.1	+	24871	25698	2128	2955	37	WP_323220410.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Limnoraphis	Limnoraphis robusta

Type	ERT09159.1	GCA_000478195.2	+	147743	147865	-2148	-2026	0	ERT09164.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Lyngbya	Lyngbya aestuarii BL J
Type	ERT09159.1	GCA_000478195.2	+	146263	147705	-1988	-546	46	ERT09107.1	signal recognition particle protein	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Lyngbya	Lyngbya aestuarii BL J
Type	ERT09159.1	GCA_000478195.2	-	146130	146243	-526	-413	0	ERT09077.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Lyngbya	Lyngbya aestuarii BL J
Type	ERT09159.1	GCA_000478195.2	+	145745	146044	-327	-28	51	ERT09076.1	ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Lyngbya	Lyngbya aestuarii BL J
Type	ERT09159.1	GCA_000478195.2	+	145381	145716	1	336	52	ERT09159.1	KH domain protein	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Lyngbya	Lyngbya aestuarii BL J
Type	ERT09159.1	GCA_000478195.2	+	144048	145001	716	1669	49	ERT09138.1	DEAD/DEAH box helicase family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Lyngbya	Lyngbya aestuarii BL J
Type	ERT09159.1	GCA_000478195.2	+	143600	144007	1710	2117	38	ERT09204.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Lyngbya	Lyngbya aestuarii BL J
Type	ERT09159.1	GCA_000478195.2	+	142762	143592	2125	2955	37	ERT09093.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Lyngbya	Lyngbya aestuarii BL J
Type	ERT09159.1	GCA_000478195.2	-	141368	142729	2988	4349	0	ERT09070.1	serine/threonine-protein kinase D	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Lyngbya	Lyngbya aestuarii BL J

Type	EDX73328.1	GCA_000155555.1	-	148826	149740	-3031	-2117	0	EDX73395.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculus	Coleofasciculus chthonoplastes PCC 7420
Type	EDX73328.1	GCA_000155555.1	+	147138	148598	-1889	-429	46	EDX73345.1	signal recognition particle protein	Bacteria	Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculus	Coleofasciculus chthonoplastes PCC 7420
Type	EDX73328.1	GCA_000155555.1	-	146974	147147	-438	-265	0	EDX73350.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculus	Coleofasciculus chthonoplastes PCC 7420
Type	EDX73328.1	GCA_000155555.1	+	146701	146952	-243	8	51	EDX73299.1	ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculus	Coleofasciculus chthonoplastes PCC 7420
Type	EDX73328.1	GCA_000155555.1	+	146328	146708	1	381	52	EDX73328.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculus	Coleofasciculus chthonoplastes PCC 7420
Type	EDX73328.1	GCA_000155555.1	+	145205	146161	548	1504	49	EDX73303.1	PhoH family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculus	Coleofasciculus chthonoplastes PCC 7420
Type	EDX73328.1	GCA_000155555.1	-	140064	145061	1648	6645	5	EDX73313.1	haemagglutination activity domain protein	Bacteria	Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculus	Coleofasciculus chthonoplastes PCC 7420
Type	EDX73328.1	GCA_000155555.1	+	136608	139628	7081	10101	0	EDX73278.1	RecF/RecN/SMC N terminal domain%2C putative	Bacteria	Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculus	Coleofasciculus chthonoplastes PCC 7420
Type	EDX73328.1	GCA_000155555.1	-	136299	136598	10111	10410	0	EDX73398.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculus	Coleofasciculus chthonoplastes PCC 7420

Type	RNJ67070.1	GCA_003724315.1	-	47190	47414	-3151	-2927	0	RNJ67067.1	XRE family transcriptional regulator	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. IPPAS B-1204
Type	RNJ67070.1	GCA_003724315.1	+	47560	47760	-2781	-2581	0	RNJ67068.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. IPPAS B-1204
Type	RNJ67070.1	GCA_003724315.1	-	47767	49692	-2574	-649	0	RNJ67137.1	cyanophycin synthetase	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. IPPAS B-1204
Type	RNJ67070.1	GCA_003724315.1	+	50007	50258	-334	-83	51	RNJ67069.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. IPPAS B-1204
Type	RNJ67070.1	GCA_003724315.1	+	50342	50701	1	360	52	RNJ67070.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. IPPAS B-1204
Type	RNJ67070.1	GCA_003724315.1	+	50974	51939	633	1598	49	RNJ67071.1	PhoH family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. IPPAS B-1204
Type	RNJ67070.1	GCA_003724315.1	-	51970	52404	1629	2063	0	RNJ67072.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. IPPAS B-1204
Type	RNJ67070.1	GCA_003724315.1	-	52592	53956	2251	3615	28	RNJ67073.1	lipid-A-disaccharide synthase	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. IPPAS B-1204
Type	RNJ67070.1	GCA_003724315.1	+	54084	56357	3743	6016	0	RNJ67074.1	DUF4912 domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. IPPAS B-1204

Type	CDM93748.1	GCA_000973065.1	+	1382506	1382679	-2025	-1852	0	CDM93744.1	protein of unknown function	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Limnospira	Limnospira indica PCC 8005
Type	CDM93748.1	GCA_000973065.1	-	1382584	1382739	-1947	-1792	0	CDM93745.1	conserved protein of unknown function	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Limnospira	Limnospira indica PCC 8005
Type	CDM93748.1	GCA_000973065.1	+	1382756	1384171	-1775	-360	46	CDM93746.1	Signal Recognition Particle (SRP) component with 4.5S RNA (ffs)	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Limnospira	Limnospira indica PCC 8005
Type	CDM93748.1	GCA_000973065.1	+	1384309	1384602	-222	71	51	CDM93747.1	30S ribosomal subunit protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Limnospira	Limnospira indica PCC 8005
Type	CDM93748.1	GCA_000973065.1	+	1384532	1384744	1	213	52	CDM93748.1	conserved protein of unknown function	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Limnospira	Limnospira indica PCC 8005
Type	CDM93748.1	GCA_000973065.1	+	1384807	1384959	276	428	0	CDM93749.1	conserved protein of unknown function	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Limnospira	Limnospira indica PCC 8005
Type	CDM93748.1	GCA_000973065.1	+	1385429	1386382	898	1851	49	CDM93750.1	PhoH-like protein	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Limnospira	Limnospira indica PCC 8005
Type	CDM93748.1	GCA_000973065.1	+	1386420	1386806	1889	2275	38	CDM93751.1	conserved protein of unknown function	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Limnospira	Limnospira indica PCC 8005
Type	CDM93748.1	GCA_000973065.1	-	1386931	1387461	2400	2930	0	CDM93752.1	conserved protein of unknown function	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Limnospira	Limnospira indica PCC 8005

Type	TVQ19912.1	GCA_007694125.1	+	20150	21421	-4474	-3203	0	TVQ19927.1	PDZ domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. DLM2.Bin15
Type	TVQ19912.1	GCA_007694125.1	+	19181	20038	-3091	-2234	0	TVQ19915.1	urease accessory protein UreD	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. DLM2.Bin15
Type	TVQ19912.1	GCA_007694125.1	+	17599	19077	-2130	-652	46	TVQ19914.1	signal recognition particle protein	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. DLM2.Bin15
Type	TVQ19912.1	GCA_007694125.1	+	16951	17307	-360	-4	51	TVQ19913.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. DLM2.Bin15
Type	TVQ19912.1	GCA_007694125.1	+	16569	16946	1	378	52	TVQ19912.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. DLM2.Bin15
Type	TVQ19912.1	GCA_007694125.1	+	15519	16517	430	1428	49	TVQ19911.1	PhoH family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. DLM2.Bin15
Type	TVQ19912.1	GCA_007694125.1	+	14855	15430	1517	2092	0	TVQ19910.1	DUF2808 domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. DLM2.Bin15
Type	TVQ19912.1	GCA_007694125.1	-	13239	14492	2455	3708	0	TVQ19909.1	GTP cyclohydrolase II	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. DLM2.Bin15
Type	TVQ19912.1	GCA_007694125.1	+	12377	13012	3935	4570	0	TVQ19926.1	uracil phosphoribosyltransferase	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. DLM2.Bin15

