Operon type	Target	AssemblyId	Gene direction	Gene start	Gene end	Relative gene start	Relative gene end	Protein family code	EntrzID	Protein name	Superkingdom	Phylum	Class	Order	Genus	Species
Type	KKP25997.1	GCA_000989255.1	+	30731	30976	-289	-44	50	KKP25998.1	30S ribosomal protein S16	Bacteria	Bacteria_na	Bacteria_na_na	Bacteria_na_na_na	candidate	candidate division TM6 bacterium GW2011_GWE2_31_21
Type	KKP25997.1	GCA_000989255.1	+	30435	30686	1	252	54	KKP25997.1	hypothetical protein	Bacteria	Bacteria_na	Bacteria_na_na	Bacteria_na_na_na	candidate	candidate division TM6 bacterium GW2011_GWE2_31_21
Type	KKP25997.1	GCA_000989255.1	+	29098	30435	252	1589	30	KKP25996.1	tRNA (guanine-N(1)-)-methyltransferase	Bacteria	Bacteria_na	Bacteria_na_na	Bacteria_na_na_na	candidate	candidate division TM6 bacterium GW2011_GWE2_31_21
Type	KKP25997.1	GCA_000989255.1	+	28591	28983	1704	2096	46	KKP25995.1	50S ribosomal protein L19	Bacteria	Bacteria_na	Bacteria_na_na	Bacteria_na_na_na	candidate	candidate division TM6 bacterium GW2011_GWE2_31_21
Type	KKP25997.1	GCA_000989255.1	+	27996	28535	2152	2691	0	KKP25994.1	hypothetical protein	Bacteria	Bacteria_na	Bacteria_na_na	Bacteria_na_na_na	candidate	candidate division TM6 bacterium GW2011_GWE2_31_21
Type	KKP25997.1	GCA_000989255.1	-	26801	27862	2825	3886	0	KKP25993.1	hypothetical protein	Bacteria	Bacteria_na	Bacteria_na_na	Bacteria_na_na_na	candidate	candidate division TM6 bacterium GW2011_GWE2_31_21

Type	PLS75815.1	GCA_002861595.1	+	3666	4241	-2691	-2116	0	PLS75814.1	Uma2 family endonuclease	Bacteria	Actinomycetota	Actinomycetota_na	Actinomycetota_na_na	Actinomycetota	Actinomycetota bacterium
Type	PLS75815.1	GCA_002861595.1	+	4294	4620	-2063	-1737	0	PLS75802.1	hypothetical protein	Bacteria	Actinomycetota	Actinomycetota_na	Actinomycetota_na_na	Actinomycetota	Actinomycetota bacterium
Type	PLS75815.1	GCA_002861595.1	+	4672	6042	-1685	-315	51	PLS75803.1	signal recognition particle protein	Bacteria	Actinomycetota	Actinomycetota_na	Actinomycetota_na_na	Actinomycetota	Actinomycetota bacterium
Type	PLS75815.1	GCA_002861595.1	+	6074	6343	-283	-14	50	PLS75804.1	30S ribosomal protein S16	Bacteria	Actinomycetota	Actinomycetota_na	Actinomycetota_na_na	Actinomycetota	Actinomycetota bacterium
Type	PLS75815.1	GCA_002861595.1	+	6358	6678	1	321	54	PLS75815.1	RNA-binding protein	Bacteria	Actinomycetota	Actinomycetota_na	Actinomycetota_na_na	Actinomycetota	Actinomycetota bacterium
Type	PLS75815.1	GCA_002861595.1	+	6684	7142	327	785	48	PLS75805.1	16S rRNA processing protein RimM	Bacteria	Actinomycetota	Actinomycetota_na	Actinomycetota_na_na	Actinomycetota	Actinomycetota bacterium
Type	PLS75815.1	GCA_002861595.1	+	7204	7980	847	1623	47	PLS75806.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Actinomycetota	Actinomycetota_na	Actinomycetota_na_na	Actinomycetota	Actinomycetota bacterium
Type	PLS75815.1	GCA_002861595.1	+	7967	8317	1610	1960	46	PLS75807.1	50S ribosomal protein L19	Bacteria	Actinomycetota	Actinomycetota_na	Actinomycetota_na_na	Actinomycetota	Actinomycetota bacterium
Type	PLS75815.1	GCA_002861595.1	+	8314	9000	1957	2643	45	PLS75808.1	signal peptidase I	Bacteria	Actinomycetota	Actinomycetota_na	Actinomycetota_na_na	Actinomycetota	Actinomycetota bacterium

Type	TSA29763.1	GCA_007280915.1	-	35537	36085	-2842	-2294	0	TSA29766.1	thioredoxin family protein	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae bacterium
Type	TSA29763.1	GCA_007280915.1	+	34963	35397	-2154	-1720	0	TSA29774.1	septal ring lytic transglycosylase RlpA family protein	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae bacterium
Type	TSA29763.1	GCA_007280915.1	+	33579	34919	-1676	-336	51	TSA29765.1	signal recognition particle protein	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae bacterium
Type	TSA29763.1	GCA_007280915.1	+	33256	33507	-264	-13	50	TSA29764.1	30S ribosomal protein S16	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae bacterium
Type	TSA29763.1	GCA_007280915.1	+	33012	33242	1	231	54	TSA29763.1	KH domain-containing protein	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae bacterium
Type	TSA29763.1	GCA_007280915.1	+	32815	33015	228	428	0	TSA29762.1	hypothetical protein	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae bacterium
Type	TSA29763.1	GCA_007280915.1	-	31486	32721	522	1757	0	TSA29761.1	class I SAM-dependent methyltransferase	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae bacterium
Type	TSA29763.1	GCA_007280915.1	-	30457	31470	1773	2786	0	TSA29760.1	alcohol dehydrogenase	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae bacterium
Type	TSA29763.1	GCA_007280915.1	-	29859	30446	2797	3384	0	TSA29759.1	DJ-1/PfpI family protein	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae bacterium

Type	CBL06223.1	GCA_000209975.1	+	1005094	1005861	-6757	-5990	0	CBL06227.1	Uncharacterized conserved protein	Bacteria	Bacillota	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale ART12/1
Type	CBL06223.1	GCA_000209975.1	+	1001306	1002397	-3293	-2202	0	CBL06226.1	Na+/proline symporter	Bacteria	Bacillota	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale ART12/1
Type	CBL06223.1	GCA_000209975.1	+	1000806	1001162	-2058	-1702	52	CBL06225.1	Uncharacterized protein conserved in bacteria	Bacteria	Bacillota	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale ART12/1
Type	CBL06223.1	GCA_000209975.1	+	999438	999524	-420	-334	0	CBL06224.1	hypothetical protein	Bacteria	Bacillota	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale ART12/1
Type	CBL06223.1	GCA_000209975.1	+	998792	999103	1	312	54	CBL06223.1	Predicted RNA-binding protein (contains KH domain)	Bacteria	Bacillota	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale ART12/1
Type	CBL06223.1	GCA_000209975.1	+	998594	998743	361	510	0	CBL06222.1	Protein of unknown function (DUF2869).	Bacteria	Bacillota	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale ART12/1
Type	CBL06223.1	GCA_000209975.1	+	998337	998543	561	767	0	CBL06221.1	Protein of unknown function (DUF2869).	Bacteria	Bacillota	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale ART12/1
Type	CBL06223.1	GCA_000209975.1	+	997844	998365	739	1260	48	CBL06220.1	16S rRNA processing protein RimM	Bacteria	Bacillota	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale ART12/1
Type	CBL06223.1	GCA_000209975.1	+	997101	997808	1296	2003	47	CBL06219.1	tRNA (Guanine37-N(1)-) methyltransferase	Bacteria	Bacillota	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale ART12/1

Type	KAA0226199.1	GCA_008363305.1	+	35253	38048	-5531	-2736	0	KAA0226203.1	alanine--tRNA ligase	Bacteria	Armatimonadota	Armatimonadota_na	Armatimonadota_na_na	Armatimonadota	Armatimonadota bacterium
Type	KAA0226199.1	GCA_008363305.1	+	34295	35260	-2743	-1778	0	KAA0226202.1	glycosyltransferase family 2 protein	Bacteria	Armatimonadota	Armatimonadota_na	Armatimonadota_na_na	Armatimonadota	Armatimonadota bacterium
Type	KAA0226199.1	GCA_008363305.1	+	32951	34285	-1768	-434	51	KAA0226201.1	signal recognition particle protein	Bacteria	Armatimonadota	Armatimonadota_na	Armatimonadota_na_na	Armatimonadota	Armatimonadota bacterium
Type	KAA0226199.1	GCA_008363305.1	+	32520	32924	-407	-3	50	KAA0226200.1	30S ribosomal protein S16	Bacteria	Armatimonadota	Armatimonadota_na	Armatimonadota_na_na	Armatimonadota	Armatimonadota bacterium
Type	KAA0226199.1	GCA_008363305.1	+	32277	32516	1	240	54	KAA0226199.1	KH domain-containing protein	Bacteria	Armatimonadota	Armatimonadota_na	Armatimonadota_na_na	Armatimonadota	Armatimonadota bacterium
Type	KAA0226199.1	GCA_008363305.1	+	31784	32341	176	733	48	KAA0226198.1	16S rRNA processing protein RimM	Bacteria	Armatimonadota	Armatimonadota_na	Armatimonadota_na_na	Armatimonadota	Armatimonadota bacterium
Type	KAA0226199.1	GCA_008363305.1	+	31080	31787	730	1437	47	KAA0226197.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Armatimonadota	Armatimonadota_na	Armatimonadota_na_na	Armatimonadota	Armatimonadota bacterium
Type	KAA0226199.1	GCA_008363305.1	+	30699	31049	1468	1818	46	KAA0226196.1	50S ribosomal protein L19	Bacteria	Armatimonadota	Armatimonadota_na	Armatimonadota_na_na	Armatimonadota	Armatimonadota bacterium
Type	KAA0226199.1	GCA_008363305.1	+	29808	30698	1819	2709	45	KAA0226195.1	signal peptidase I	Bacteria	Armatimonadota	Armatimonadota_na	Armatimonadota_na_na	Armatimonadota	Armatimonadota bacterium

Type	CBL28406.1	GCA_000210715.1	+	1410225	1411376	-3833	-2682	0	CBL28402.1	Aspartate/tyrosine/aromatic aminotransferase	Bacteria	Synergistota	Synergistia	Synergistales	Fretibacterium	Fretibacterium fastidiosum
Type	CBL28406.1	GCA_000210715.1	+	1411496	1411798	-2562	-2260	0	CBL28403.1	hypothetical protein	Bacteria	Synergistota	Synergistia	Synergistales	Fretibacterium	Fretibacterium fastidiosum
Type	CBL28406.1	GCA_000210715.1	+	1412304	1413647	-1754	-411	51	CBL28404.1	signal recognition particle subunit FFH/SRP54 (srp54)	Bacteria	Synergistota	Synergistia	Synergistales	Fretibacterium	Fretibacterium fastidiosum
Type	CBL28406.1	GCA_000210715.1	+	1413733	1414002	-325	-56	50	CBL28405.1	SSU ribosomal protein S16P	Bacteria	Synergistota	Synergistia	Synergistales	Fretibacterium	Fretibacterium fastidiosum
Type	CBL28406.1	GCA_000210715.1	+	1414059	1414301	1	243	54	CBL28406.1	Predicted RNA-binding protein (contains KH domain)	Bacteria	Synergistota	Synergistia	Synergistales	Fretibacterium	Fretibacterium fastidiosum
Type	CBL28406.1	GCA_000210715.1	+	1414853	1416016	795	1958	30	CBL28407.1	tRNA (guanine-N1)-methyltransferase	Bacteria	Synergistota	Synergistia	Synergistales	Fretibacterium	Fretibacterium fastidiosum
Type	CBL28406.1	GCA_000210715.1	-	1417372	1418190	3314	4132	0	CBL28408.1	selenium metabolism protein YedF	Bacteria	Synergistota	Synergistia	Synergistales	Fretibacterium	Fretibacterium fastidiosum
Type	CBL28406.1	GCA_000210715.1	+	1418342	1419775	4284	5717	0	CBL28409.1	seryl-tRNA(sec) selenium transferase	Bacteria	Synergistota	Synergistia	Synergistales	Fretibacterium	Fretibacterium fastidiosum
Type	CBL28406.1	GCA_000210715.1	-	1423106	1423402	9048	9344	0	CBL28410.1	hypothetical protein	Bacteria	Synergistota	Synergistia	Synergistales	Fretibacterium	Fretibacterium fastidiosum

Type	CAE79962.1	GCA_000196175.1	-	2031700	2032203	-3053	-2550	0	CAE79966.1	hypothetical protein predicted by Glimmer/Critica	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrio	Bdellovibrio bacteriovorus HD100
Type	CAE79962.1	GCA_000196175.1	-	2031081	2031350	-2200	-1931	0	CAE79965.1	hypothetical protein predicted by Glimmer/Critica	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrio	Bdellovibrio bacteriovorus HD100
Type	CAE79962.1	GCA_000196175.1	+	2029519	2030871	-1721	-369	51	CAE79964.1	signal recognition particle protein	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrio	Bdellovibrio bacteriovorus HD100
Type	CAE79962.1	GCA_000196175.1	+	2029202	2029450	-300	-52	50	CAE79963.1	30S ribosomal protein S16	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrio	Bdellovibrio bacteriovorus HD100
Type	CAE79962.1	GCA_000196175.1	+	2028898	2029149	1	252	54	CAE79962.1	hypothetical protein	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrio	Bdellovibrio bacteriovorus HD100
Type	CAE79962.1	GCA_000196175.1	+	2028271	2028804	346	879	48	CAE79961.1	putative 16S rRNA processing protein	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrio	Bdellovibrio bacteriovorus HD100
Type	CAE79962.1	GCA_000196175.1	+	2027451	2028278	872	1699	47	CAE79960.1	tRNA methyltransferase	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrio	Bdellovibrio bacteriovorus HD100
Type	CAE79962.1	GCA_000196175.1	+	2026874	2027458	1692	2276	38	CAE79959.1	hypothetical protein	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrio	Bdellovibrio bacteriovorus HD100
Type	CAE79962.1	GCA_000196175.1	+	2026452	2026823	2327	2698	46	CAE79958.1	50S ribosomal protein L19	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrio	Bdellovibrio bacteriovorus HD100

Type	TMM01377.1	GCA_005888335.1	+	27021	27629	-3681	-3073	0	TMM01381.1	O-methyltransferase	Bacteria	Actinomycetota	Actinomycetota_na	Actinomycetota_na_na	Actinomycetota	Actinomycetota bacterium
Type	TMM01377.1	GCA_005888335.1	-	25688	26869	-2921	-1740	0	TMM01380.1	sensor histidine kinase	Bacteria	Actinomycetota	Actinomycetota_na	Actinomycetota_na_na	Actinomycetota	Actinomycetota bacterium
Type	TMM01377.1	GCA_005888335.1	+	24293	25624	-1676	-345	51	TMM01379.1	signal recognition particle protein	Bacteria	Actinomycetota	Actinomycetota_na	Actinomycetota_na_na	Actinomycetota	Actinomycetota bacterium
Type	TMM01377.1	GCA_005888335.1	+	23955	24200	-252	-7	50	TMM01378.1	30S ribosomal protein S16	Bacteria	Actinomycetota	Actinomycetota_na	Actinomycetota_na_na	Actinomycetota	Actinomycetota bacterium
Type	TMM01377.1	GCA_005888335.1	+	23714	23947	1	234	54	TMM01377.1	KH domain-containing protein	Bacteria	Actinomycetota	Actinomycetota_na	Actinomycetota_na_na	Actinomycetota	Actinomycetota bacterium
Type	TMM01377.1	GCA_005888335.1	+	23224	23739	209	724	48	TMM01376.1	16S rRNA processing protein RimM	Bacteria	Actinomycetota	Actinomycetota_na	Actinomycetota_na_na	Actinomycetota	Actinomycetota bacterium
Type	TMM01377.1	GCA_005888335.1	+	22515	23207	741	1433	47	TMM01375.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Actinomycetota	Actinomycetota_na	Actinomycetota_na_na	Actinomycetota	Actinomycetota bacterium
Type	TMM01377.1	GCA_005888335.1	+	22138	22482	1466	1810	-1	E6G10_13225	pseudogene	Bacteria	Actinomycetota	Actinomycetota_na	Actinomycetota_na_na	Actinomycetota	Actinomycetota bacterium
Type	TMM01377.1	GCA_005888335.1	+	21317	21922	2026	2631	45	TMM01374.1	signal peptidase I	Bacteria	Actinomycetota	Actinomycetota_na	Actinomycetota_na_na	Actinomycetota	Actinomycetota bacterium

Type	RIK01244.1	GCA_003577425.1	+	47718	49265	-4000	-2453	0	RIK01248.1	alkaline phosphatase	Bacteria	Armatimonadota	Armatimonadota_na	Armatimonadota_na_na	Armatimonadota	Armatimonadota bacterium
Type	RIK01244.1	GCA_003577425.1	-	47333	47572	-2307	-2068	0	RIK01247.1	hypothetical protein	Bacteria	Armatimonadota	Armatimonadota_na	Armatimonadota_na_na	Armatimonadota	Armatimonadota bacterium
Type	RIK01244.1	GCA_003577425.1	+	45869	47200	-1935	-604	51	RIK01246.1	signal recognition particle protein	Bacteria	Armatimonadota	Armatimonadota_na	Armatimonadota_na_na	Armatimonadota	Armatimonadota bacterium
Type	RIK01244.1	GCA_003577425.1	+	45261	45872	-607	4	50	RIK01245.1	30S ribosomal protein S16	Bacteria	Armatimonadota	Armatimonadota_na	Armatimonadota_na_na	Armatimonadota	Armatimonadota bacterium
Type	RIK01244.1	GCA_003577425.1	+	45025	45264	1	240	54	RIK01244.1	RNA-binding protein	Bacteria	Armatimonadota	Armatimonadota_na	Armatimonadota_na_na	Armatimonadota	Armatimonadota bacterium
Type	RIK01244.1	GCA_003577425.1	+	44517	45110	155	748	48	RIK01243.1	16S rRNA processing protein RimM	Bacteria	Armatimonadota	Armatimonadota_na	Armatimonadota_na_na	Armatimonadota	Armatimonadota bacterium
Type	RIK01244.1	GCA_003577425.1	+	43218	44483	782	2047	0	RIK01242.1	hypothetical protein	Bacteria	Armatimonadota	Armatimonadota_na	Armatimonadota_na_na	Armatimonadota	Armatimonadota bacterium
Type	RIK01244.1	GCA_003577425.1	+	42631	43236	2029	2634	14	RIK01241.1	nicotinate (nicotinamide) nucleotide adenylyltransferase	Bacteria	Armatimonadota	Armatimonadota_na	Armatimonadota_na_na	Armatimonadota	Armatimonadota bacterium
Type	RIK01244.1	GCA_003577425.1	+	42286	42630	2635	2979	0	RIK01240.1	ribosome silencing factor	Bacteria	Armatimonadota	Armatimonadota_na	Armatimonadota_na_na	Armatimonadota	Armatimonadota bacterium

Type	OLC57891.1	GCA_001918035.1	+	9162	9422	-2374	-2114	0	OLC57887.1	hypothetical protein	Bacteria	Candidatus Rokuibacteriota	Candidatus Rokuibacteriota_na	Candidatus Rokuibacteriota_na_na	Candidatus	Candidatus Rokubacteria bacterium 13_1_40CM_4_67_11
Type	OLC57891.1	GCA_001918035.1	+	9582	9824	-1954	-1712	0	OLC57888.1	hypothetical protein	Bacteria	Candidatus Rokuibacteriota	Candidatus Rokuibacteriota_na	Candidatus Rokuibacteriota_na_na	Candidatus	Candidatus Rokubacteria bacterium 13_1_40CM_4_67_11
Type	OLC57891.1	GCA_001918035.1	+	9817	11154	-1719	-382	51	OLC57889.1	signal recognition particle protein	Bacteria	Candidatus Rokuibacteriota	Candidatus Rokuibacteriota_na	Candidatus Rokuibacteriota_na_na	Candidatus	Candidatus Rokubacteria bacterium 13_1_40CM_4_67_11
Type	OLC57891.1	GCA_001918035.1	+	11166	11534	-370	-2	50	OLC57890.1	30S ribosomal protein S16	Bacteria	Candidatus Rokuibacteriota	Candidatus Rokuibacteriota_na	Candidatus Rokuibacteriota_na_na	Candidatus	Candidatus Rokubacteria bacterium 13_1_40CM_4_67_11
Type	OLC57891.1	GCA_001918035.1	+	11537	11773	1	237	54	OLC57891.1	hypothetical protein	Bacteria	Candidatus Rokuibacteriota	Candidatus Rokuibacteriota_na	Candidatus Rokuibacteriota_na_na	Candidatus	Candidatus Rokubacteria bacterium 13_1_40CM_4_67_11
Type	OLC57891.1	GCA_001918035.1	+	11770	12279	234	743	48	OLC57892.1	16S rRNA processing protein RimM	Bacteria	Candidatus Rokuibacteriota	Candidatus Rokuibacteriota_na	Candidatus Rokuibacteriota_na_na	Candidatus	Candidatus Rokubacteria bacterium 13_1_40CM_4_67_11
Type	OLC57891.1	GCA_001918035.1	+	12276	12950	740	1414	47	OLC57893.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Candidatus Rokuibacteriota	Candidatus Rokuibacteriota_na	Candidatus Rokuibacteriota_na_na	Candidatus	Candidatus Rokubacteria bacterium 13_1_40CM_4_67_11
Type	OLC57891.1	GCA_001918035.1	+	12981	13397	1445	1861	46	OLC57896.1	50S ribosomal protein L19	Bacteria	Candidatus Rokuibacteriota	Candidatus Rokuibacteriota_na	Candidatus Rokuibacteriota_na_na	Candidatus	Candidatus Rokubacteria bacterium 13_1_40CM_4_67_11
Type	OLC57891.1	GCA_001918035.1	+	13495	14043	1959	2507	29	OLC57894.1	hypothetical protein	Bacteria	Candidatus Rokuibacteriota	Candidatus Rokuibacteriota_na	Candidatus Rokuibacteriota_na_na	Candidatus	Candidatus Rokubacteria bacterium 13_1_40CM_4_67_11

Type	RLT24846.1	GCA_003670795.1	-	35209	38112	-6372	-3469	0	RLT24850.1	hypothetical protein	Bacteria	Chloroflexota	Chloroflexota_na	Chloroflexota_na_na	Chloroflexota	Chloroflexota bacterium
Type	RLT24846.1	GCA_003670795.1	+	33520	34740	-3000	-1780	0	RLT24849.1	hypothetical protein	Bacteria	Chloroflexota	Chloroflexota_na	Chloroflexota_na_na	Chloroflexota	Chloroflexota bacterium
Type	RLT24846.1	GCA_003670795.1	+	32065	33411	-1671	-325	51	RLT24848.1	signal recognition particle protein	Bacteria	Chloroflexota	Chloroflexota_na	Chloroflexota_na_na	Chloroflexota	Chloroflexota bacterium
Type	RLT24846.1	GCA_003670795.1	+	31751	32023	-283	-11	50	RLT24847.1	30S ribosomal protein S16	Bacteria	Chloroflexota	Chloroflexota_na	Chloroflexota_na_na	Chloroflexota	Chloroflexota bacterium
Type	RLT24846.1	GCA_003670795.1	+	31512	31739	1	228	54	RLT24846.1	KH domain-containing protein	Bacteria	Chloroflexota	Chloroflexota_na	Chloroflexota_na_na	Chloroflexota	Chloroflexota bacterium
Type	RLT24846.1	GCA_003670795.1	+	30969	31508	232	771	48	RLT24845.1	16S rRNA processing protein RimM	Bacteria	Chloroflexota	Chloroflexota_na	Chloroflexota_na_na	Chloroflexota	Chloroflexota bacterium
Type	RLT24846.1	GCA_003670795.1	-	29973	30954	786	1767	-1	DWI30_00430	pseudogene	Bacteria	Chloroflexota	Chloroflexota_na	Chloroflexota_na_na	Chloroflexota	Chloroflexota bacterium
Type	RLT24846.1	GCA_003670795.1	+	29502	29816	1924	2238	0	RLT24844.1	hypothetical protein	Bacteria	Chloroflexota	Chloroflexota_na	Chloroflexota_na_na	Chloroflexota	Chloroflexota bacterium
Type	RLT24846.1	GCA_003670795.1	+	29055	29483	2257	2685	0	RLT24843.1	hypothetical protein	Bacteria	Chloroflexota	Chloroflexota_na	Chloroflexota_na_na	Chloroflexota	Chloroflexota bacterium

Type	PCI74298.1	GCA_002401785.1	-	113878	114912	-4675	-3641	0	PCI74302.1	rod shape-determining protein	Bacteria	Bacteria_na	Bacteria_na_na	Bacteria_na_na_na	Candidatus	Candidatus Dependentiae bacterium
Type	PCI74298.1	GCA_002401785.1	-	112507	113844	-3607	-2270	0	PCI74301.1	hypothetical protein	Bacteria	Bacteria_na	Bacteria_na_na	Bacteria_na_na_na	Candidatus	Candidatus Dependentiae bacterium
Type	PCI74298.1	GCA_002401785.1	+	110640	111983	-1746	-403	51	PCI74300.1	signal recognition particle protein	Bacteria	Bacteria_na	Bacteria_na_na	Bacteria_na_na_na	Candidatus	Candidatus Dependentiae bacterium
Type	PCI74298.1	GCA_002401785.1	+	110324	110566	-329	-87	50	PCI74299.1	30S ribosomal protein S16	Bacteria	Bacteria_na	Bacteria_na_na	Bacteria_na_na_na	Candidatus	Candidatus Dependentiae bacterium
Type	PCI74298.1	GCA_002401785.1	+	110000	110236	1	237	54	PCI74298.1	RNA-binding protein	Bacteria	Bacteria_na	Bacteria_na_na	Bacteria_na_na_na	Candidatus	Candidatus Dependentiae bacterium
Type	PCI74298.1	GCA_002401785.1	+	108571	109911	326	1666	30	PCI74297.1	hypothetical protein	Bacteria	Bacteria_na	Bacteria_na_na	Bacteria_na_na_na	Candidatus	Candidatus Dependentiae bacterium
Type	PCI74298.1	GCA_002401785.1	-	107489	108373	1864	2748	-1	COB28_01820	pseudogene	Bacteria	Bacteria_na	Bacteria_na_na	Bacteria_na_na_na	Candidatus	Candidatus Dependentiae bacterium
Type	PCI74298.1	GCA_002401785.1	-	106791	107309	2928	3446	0	PCI74296.1	hypothetical protein	Bacteria	Bacteria_na	Bacteria_na_na	Bacteria_na_na_na	Candidatus	Candidatus Dependentiae bacterium
Type	PCI74298.1	GCA_002401785.1	-	105727	106794	3443	4510	-1	COB28_01810	pseudogene	Bacteria	Bacteria_na	Bacteria_na_na	Bacteria_na_na_na	Candidatus	Candidatus Dependentiae bacterium

Type	OQY14477.1	GCA_002084375.1	-	29694	30143	-3132	-2683	0	OQY14474.1	hypothetical protein	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacteraceae bacterium 4572_187
Type	OQY14477.1	GCA_002084375.1	-	30359	30883	-2467	-1943	0	OQY14475.1	hypothetical protein	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacteraceae bacterium 4572_187
Type	OQY14477.1	GCA_002084375.1	-	30887	31501	-1939	-1325	0	OQY14476.1	exonuclease	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacteraceae bacterium 4572_187
Type	OQY14477.1	GCA_002084375.1	+	32504	32704	-322	-122	11	OQY14488.1	cold-shock protein	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacteraceae bacterium 4572_187
Type	OQY14477.1	GCA_002084375.1	+	32827	33057	1	231	54	OQY14477.1	RNA-binding protein	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacteraceae bacterium 4572_187
Type	OQY14477.1	GCA_002084375.1	-	33227	34270	401	1444	0	OQY14478.1	23S rRNA (adenine(2503)-C(2))-methyltransferase	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacteraceae bacterium 4572_187
Type	OQY14477.1	GCA_002084375.1	+	34497	35828	1671	3002	51	OQY14479.1	signal recognition particle protein	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacteraceae bacterium 4572_187
Type	OQY14477.1	GCA_002084375.1	+	35841	36095	3015	3269	50	OQY14480.1	30S ribosomal protein S16	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacteraceae bacterium 4572_187
Type	OQY14477.1	GCA_002084375.1	+	36141	36296	3315	3470	0	OQY14481.1	hypothetical protein	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacteraceae bacterium 4572_187

Type	TML43051.1	GCA_005884125.1	+	129	1811	-4765	-3083	0	TML43038.1	hypothetical protein	Bacteria	Actinomycetota	Actinomycetota_na	Actinomycetota_na_na	Actinomycetota	Actinomycetota bacterium
Type	TML43051.1	GCA_005884125.1	-	2207	2362	-2687	-2532	-1	E6G27_02450	pseudogene	Bacteria	Actinomycetota	Actinomycetota_na	Actinomycetota_na_na	Actinomycetota	Actinomycetota bacterium
Type	TML43051.1	GCA_005884125.1	+	2996	4441	-1898	-453	51	TML43039.1	signal recognition particle protein	Bacteria	Actinomycetota	Actinomycetota_na	Actinomycetota_na_na	Actinomycetota	Actinomycetota bacterium
