Operon type	Target	AssemblyId	Gene direction	Gene start	Gene end	Relative gene start	Relative gene end	Protein family code	EntrzID	Protein name	Superkingdom	Phylum	Class	Order	Genus	Species
Type	D5EEA3_AMICL	GCA_000025885.1	+	769363	769953	-6147	-5557	0	ADE56881.1	peptidyl-tRNA hydrolase	Bacteria	Synergistota	Synergistia	Synergistales	Aminobacterium	Aminobacterium colombiense DSM 12261
Type	D5EEA3_AMICL	GCA_000025885.1	+	770075	773152	-5435	-2358	11	ADE56882.1	DEAD/DEAH box helicase domain protein	Bacteria	Synergistota	Synergistia	Synergistales	Aminobacterium	Aminobacterium colombiense DSM 12261
Type	D5EEA3_AMICL	GCA_000025885.1	+	773155	774000	-2355	-1510	10	ADE56883.1	MazG family protein	Bacteria	Synergistota	Synergistia	Synergistales	Aminobacterium	Aminobacterium colombiense DSM 12261
Type	D5EEA3_AMICL	GCA_000025885.1	+	774097	775494	-1413	-16	9	ADE56884.1	Conserved carboxylase region	Bacteria	Synergistota	Synergistia	Synergistales	Aminobacterium	Aminobacterium colombiense DSM 12261
Type	D5EEA3_AMICL	GCA_000025885.1	+	775511	776509	1	999	18	ADE56885.1	PhoH family protein	Bacteria	Synergistota	Synergistia	Synergistales	Aminobacterium	Aminobacterium colombiense DSM 12261
Type	D5EEA3_AMICL	GCA_000025885.1	+	776481	778601	971	3091	8	ADE56886.1	metal dependent phosphohydrolase	Bacteria	Synergistota	Synergistia	Synergistales	Aminobacterium	Aminobacterium colombiense DSM 12261
Type	D5EEA3_AMICL	GCA_000025885.1	+	778605	779141	3095	3631	17	ADE56887.1	protein of unknown function UPF0054	Bacteria	Synergistota	Synergistia	Synergistales	Aminobacterium	Aminobacterium colombiense DSM 12261
Type	D5EEA3_AMICL	GCA_000025885.1	+	779144	780430	3634	4920	13	ADE56888.1	protein of unknown function DUF21	Bacteria	Synergistota	Synergistia	Synergistales	Aminobacterium	Aminobacterium colombiense DSM 12261
Type	D5EEA3_AMICL	GCA_000025885.1	+	780417	780860	4907	5350	7	ADE56889.1	cytidine deaminase	Bacteria	Synergistota	Synergistia	Synergistales	Aminobacterium	Aminobacterium colombiense DSM 12261

Type	I4BVM3_ACEMN	GCA_000266925.1	+	647209	650340	-5687	-2556	11	AFM21326.1	transcription-repair coupling factor Mfd	Bacteria	Synergistota	Synergistia	Synergistales	Acetomicrobium	Acetomicrobium mobile DSM 13181
Type	I4BVM3_ACEMN	GCA_000266925.1	+	650319	651140	-2577	-1756	10	AFM21327.1	MazG family protein	Bacteria	Synergistota	Synergistia	Synergistales	Acetomicrobium	Acetomicrobium mobile DSM 13181
Type	I4BVM3_ACEMN	GCA_000266925.1	+	651148	652599	-1748	-297	9	AFM21328.1	pyruvate/oxaloacetate carboxyltransferase	Bacteria	Synergistota	Synergistia	Synergistales	Acetomicrobium	Acetomicrobium mobile DSM 13181
Type	I4BVM3_ACEMN	GCA_000266925.1	+	652627	652869	-269	-27	0	AFM21329.1	thioredoxin-like protein	Bacteria	Synergistota	Synergistia	Synergistales	Acetomicrobium	Acetomicrobium mobile DSM 13181
Type	I4BVM3_ACEMN	GCA_000266925.1	+	652897	653925	1	1029	18	AFM21330.1	phosphate starvation-inducible protein PhoH%2C predicted ATPase	Bacteria	Synergistota	Synergistia	Synergistales	Acetomicrobium	Acetomicrobium mobile DSM 13181
Type	I4BVM3_ACEMN	GCA_000266925.1	+	653879	655912	983	3016	8	AFM21331.1	putative domain HDIG-containing protein	Bacteria	Synergistota	Synergistia	Synergistales	Acetomicrobium	Acetomicrobium mobile DSM 13181
Type	I4BVM3_ACEMN	GCA_000266925.1	+	655934	656443	3038	3547	17	AFM21332.1	metalloprotein%2C YbeY/UPF0054 family	Bacteria	Synergistota	Synergistia	Synergistales	Acetomicrobium	Acetomicrobium mobile DSM 13181
Type	I4BVM3_ACEMN	GCA_000266925.1	+	656445	657734	3549	4838	13	AFM21333.1	CBS domain-containing protein	Bacteria	Synergistota	Synergistia	Synergistales	Acetomicrobium	Acetomicrobium mobile DSM 13181
Type	I4BVM3_ACEMN	GCA_000266925.1	+	657741	658448	4845	5552	0	AFM21334.1	DNA replication and repair protein RecO	Bacteria	Synergistota	Synergistia	Synergistales	Acetomicrobium	Acetomicrobium mobile DSM 13181

Type	A0A0S3QV15_9AQUI	GCF_001547735.1	+	1443702	1444082	-3275	-2895	0	WP_068550179.1	50S ribosomal protein L17	Bacteria	Thermosulfidibacterota	Thermosulfidibacteria	Thermosulfidibacterales	Thermosulfidibacter	Thermosulfidibacter takaii
Type	A0A0S3QV15_9AQUI	GCF_001547735.1	+	1442364	1443695	-2888	-1557	0	WP_068550178.1	methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))-methyltransferase (FADH(2)-oxidizing) TrmFO	Bacteria	Thermosulfidibacterota	Thermosulfidibacteria	Thermosulfidibacterales	Thermosulfidibacter	Thermosulfidibacter takaii
Type	A0A0S3QV15_9AQUI	GCF_001547735.1	+	1441523	1442377	-1570	-716	0	WP_068550177.1	acetyl-CoA carboxylase%2C carboxyltransferase subunit beta	Bacteria	Thermosulfidibacterota	Thermosulfidibacteria	Thermosulfidibacterales	Thermosulfidibacter	Thermosulfidibacter takaii
Type	A0A0S3QV15_9AQUI	GCF_001547735.1	+	1440790	1441539	-732	17	0	WP_068550176.1	ribonuclease PH	Bacteria	Thermosulfidibacterota	Thermosulfidibacteria	Thermosulfidibacterales	Thermosulfidibacter	Thermosulfidibacter takaii
Type	A0A0S3QV15_9AQUI	GCF_001547735.1	+	1439841	1440806	1	966	18	WP_068550175.1	PhoH family protein	Bacteria	Thermosulfidibacterota	Thermosulfidibacteria	Thermosulfidibacterales	Thermosulfidibacter	Thermosulfidibacter takaii
Type	A0A0S3QV15_9AQUI	GCF_001547735.1	+	1437631	1439793	1014	3176	8	WP_158508763.1	HDIG domain-containing metalloprotein	Bacteria	Thermosulfidibacterota	Thermosulfidibacteria	Thermosulfidibacterales	Thermosulfidibacter	Thermosulfidibacter takaii
Type	A0A0S3QV15_9AQUI	GCF_001547735.1	+	1437252	1437680	3127	3555	17	WP_068550173.1	rRNA maturation RNase YbeY	Bacteria	Thermosulfidibacterota	Thermosulfidibacteria	Thermosulfidibacterales	Thermosulfidibacter	Thermosulfidibacter takaii
Type	A0A0S3QV15_9AQUI	GCF_001547735.1	-	1436835	1437293	3514	3972	0	WP_068550172.1	hypothetical protein	Bacteria	Thermosulfidibacterota	Thermosulfidibacteria	Thermosulfidibacterales	Thermosulfidibacter	Thermosulfidibacter takaii
Type	A0A0S3QV15_9AQUI	GCF_001547735.1	-	1435810	1436853	3954	4997	0	WP_068550171.1	hypothetical protein	Bacteria	Thermosulfidibacterota	Thermosulfidibacteria	Thermosulfidibacterales	Thermosulfidibacter	Thermosulfidibacter takaii

Type	A0A1G1DHS7_9BACT	GCA_001803575.1	+	3150	4076	-5289	-4363	0	OGW06853.1	hypothetical protein	Bacteria	Nitrospinota	Nitrospinota_na	Nitrospinota_na_na	Nitrospinae	Nitrospinae bacterium RIFCSPLOWO2_02_39_17
Type	A0A1G1DHS7_9BACT	GCA_001803575.1	+	4073	4564	-4366	-3875	0	OGW06854.1	hypothetical protein	Bacteria	Nitrospinota	Nitrospinota_na	Nitrospinota_na_na	Nitrospinae	Nitrospinae bacterium RIFCSPLOWO2_02_39_17
Type	A0A1G1DHS7_9BACT	GCA_001803575.1	+	4557	5624	-3882	-2815	0	OGW06855.1	hypothetical protein	Bacteria	Nitrospinota	Nitrospinota_na	Nitrospinota_na_na	Nitrospinae	Nitrospinae bacterium RIFCSPLOWO2_02_39_17
Type	A0A1G1DHS7_9BACT	GCA_001803575.1	+	5715	8435	-2724	-4	0	OGW06856.1	[protein-PII] uridylyltransferase	Bacteria	Nitrospinota	Nitrospinota_na	Nitrospinota_na_na	Nitrospinae	Nitrospinae bacterium RIFCSPLOWO2_02_39_17
Type	A0A1G1DHS7_9BACT	GCA_001803575.1	+	8440	9438	1	999	18	OGW06857.1	hypothetical protein	Bacteria	Nitrospinota	Nitrospinota_na	Nitrospinota_na_na	Nitrospinae	Nitrospinae bacterium RIFCSPLOWO2_02_39_17
Type	A0A1G1DHS7_9BACT	GCA_001803575.1	+	9435	11936	996	3497	8	OGW06858.1	hypothetical protein	Bacteria	Nitrospinota	Nitrospinota_na	Nitrospinota_na_na	Nitrospinae	Nitrospinae bacterium RIFCSPLOWO2_02_39_17
Type	A0A1G1DHS7_9BACT	GCA_001803575.1	+	11836	12285	3397	3846	17	OGW06859.1	rRNA maturation RNase YbeY	Bacteria	Nitrospinota	Nitrospinota_na	Nitrospinota_na_na	Nitrospinae	Nitrospinae bacterium RIFCSPLOWO2_02_39_17
Type	A0A1G1DHS7_9BACT	GCA_001803575.1	+	12358	12846	3919	4407	0	OGW06860.1	HIT family hydrolase	Bacteria	Nitrospinota	Nitrospinota_na	Nitrospinota_na_na	Nitrospinae	Nitrospinae bacterium RIFCSPLOWO2_02_39_17
Type	A0A1G1DHS7_9BACT	GCA_001803575.1	-	12870	14639	4431	6200	4	OGW06861.1	antibiotic ABC transporter ATP-binding protein	Bacteria	Nitrospinota	Nitrospinota_na	Nitrospinota_na_na	Nitrospinae	Nitrospinae bacterium RIFCSPLOWO2_02_39_17

Type	ACC81393.1	GCF_000020025.1	-	3529312	3529941	-3669	-3040	0	WP_041565410.1	Uma2 family endonuclease	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Nostoc	Nostoc punctiforme
Type	ACC81393.1	GCF_000020025.1	+	3530157	3531623	-2824	-1358	0	WP_012409381.1	signal recognition particle protein	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Nostoc	Nostoc punctiforme
Type	ACC81393.1	GCF_000020025.1	+	3531822	3532082	-1159	-899	3	WP_012409382.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Nostoc	Nostoc punctiforme
Type	ACC81393.1	GCF_000020025.1	+	3532045	3532479	-936	-502	2	WP_012409383.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Nostoc	Nostoc punctiforme
Type	ACC81393.1	GCF_000020025.1	+	3532982	3533935	1	954	18	WP_012409384.1	PhoH family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Nostoc	Nostoc punctiforme
Type	ACC81393.1	GCF_000020025.1	+	3534027	3534431	1046	1450	1	WP_012409385.1	ChuX/HutX family heme-like substrate-binding protein	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Nostoc	Nostoc punctiforme
Type	ACC81393.1	GCF_000020025.1	-	3534471	3535586	1490	2605	0	WP_012409386.1	toll/interleukin-1 receptor domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Nostoc	Nostoc punctiforme
Type	ACC81393.1	GCF_000020025.1	+	3535875	3536675	2894	3694	0	WP_012409387.1	DUF6816 family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Nostoc	Nostoc punctiforme
Type	ACC81393.1	GCF_000020025.1	+	3536763	3538583	3782	5602	4	WP_012409388.1	ABC transporter ATP-binding protein	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Nostoc	Nostoc punctiforme

Type	WP_009632337.1	GCF_000332075.2	-	2418162	2419421	-2936	-1677	0	WP_009632332.1	cell wall metabolism sensor histidine kinase WalK	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechocystis	Synechocystis sp. PCC 7509
Type	WP_009632337.1	GCF_000332075.2	-	2419408	2420091	-1690	-1007	0	WP_009632333.1	two-component system response regulator RppA	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechocystis	Synechocystis sp. PCC 7509
Type	WP_009632337.1	GCF_000332075.2	+	2420351	2420614	-747	-484	3	WP_009632335.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechocystis	Synechocystis sp. PCC 7509
Type	WP_009632337.1	GCF_000332075.2	+	2420625	2421005	-473	-93	2	WP_009632336.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechocystis	Synechocystis sp. PCC 7509
Type	WP_009632337.1	GCF_000332075.2	+	2421099	2422052	1	954	21	WP_009632337.1	PhoH family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechocystis	Synechocystis sp. PCC 7509
Type	WP_009632337.1	GCF_000332075.2	-	2422090	2424441	992	3343	0	WP_009632338.1	tetratricopeptide repeat protein	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechocystis	Synechocystis sp. PCC 7509
Type	WP_009632337.1	GCF_000332075.2	+	2424633	2425586	3535	4488	0	WP_009632339.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechocystis	Synechocystis sp. PCC 7509
Type	WP_009632337.1	GCF_000332075.2	+	2425583	2426332	4485	5234	0	WP_009632340.1	isoprenyl transferase	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechocystis	Synechocystis sp. PCC 7509
Type	WP_009632337.1	GCF_000332075.2	+	2426520	2426930	5422	5832	1	WP_009632341.1	ChuX/HutX family heme-like substrate-binding protein	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechocystis	Synechocystis sp. PCC 7509

Type	A0A0K1PB02_9DELT	GCF_001263175.1	-	1198786	1199070	-4955	-4671	-1	AKJ08_RS04810	pseudogene	Bacteria	Myxococcota	Myxococcia	Myxococcales	Vulgatibacter	Vulgatibacter incomptus
Type	A0A0K1PB02_9DELT	GCF_001263175.1	-	1199347	1200162	-4394	-3579	10	WP_050727432.1	nucleoside triphosphate pyrophosphohydrolase	Bacteria	Myxococcota	Myxococcia	Myxococcales	Vulgatibacter	Vulgatibacter incomptus
Type	A0A0K1PB02_9DELT	GCF_001263175.1	+	1200400	1202511	-3341	-1230	0	WP_050725028.1	tetratricopeptide repeat protein	Bacteria	Myxococcota	Myxococcia	Myxococcales	Vulgatibacter	Vulgatibacter incomptus
Type	A0A0K1PB02_9DELT	GCF_001263175.1	+	1202514	1203692	-1227	-49	0	WP_050725029.1	DUF4388 domain-containing protein	Bacteria	Myxococcota	Myxococcia	Myxococcales	Vulgatibacter	Vulgatibacter incomptus
Type	A0A0K1PB02_9DELT	GCF_001263175.1	+	1203742	1204758	1	1017	18	WP_050725030.1	PhoH family protein	Bacteria	Myxococcota	Myxococcia	Myxococcales	Vulgatibacter	Vulgatibacter incomptus
Type	A0A0K1PB02_9DELT	GCF_001263175.1	+	1204828	1207239	1087	3498	8	WP_050725031.1	HDIG domain-containing metalloprotein	Bacteria	Myxococcota	Myxococcia	Myxococcales	Vulgatibacter	Vulgatibacter incomptus
Type	A0A0K1PB02_9DELT	GCF_001263175.1	+	1207288	1207830	3547	4089	17	WP_240475435.1	rRNA maturation RNase YbeY	Bacteria	Myxococcota	Myxococcia	Myxococcales	Vulgatibacter	Vulgatibacter incomptus
Type	A0A0K1PB02_9DELT	GCF_001263175.1	+	1207827	1208246	4086	4505	0	WP_050725032.1	hypothetical protein	Bacteria	Myxococcota	Myxococcia	Myxococcales	Vulgatibacter	Vulgatibacter incomptus
Type	A0A0K1PB02_9DELT	GCF_001263175.1	+	1208505	1208564	4764	4823	0	WP_240475436.1	peptide chain release factor 2	Bacteria	Myxococcota	Myxococcia	Myxococcales	Vulgatibacter	Vulgatibacter incomptus

Type	A0A1F3CXR1_9BACT	GCA_001768115.1	+	20328	21557	-3282	-2053	-1	A2Z07_13220	pseudogene	Bacteria	Armatimonadota	Armatimonadota_na	Armatimonadota_na_na	Armatimonadetes	Armatimonadetes bacterium RBG_16_67_12
Type	A0A1F3CXR1_9BACT	GCA_001768115.1	+	21541	22329	-2069	-1281	-1	A2Z07_13225	pseudogene	Bacteria	Armatimonadota	Armatimonadota_na	Armatimonadota_na_na	Armatimonadetes	Armatimonadetes bacterium RBG_16_67_12
Type	A0A1F3CXR1_9BACT	GCA_001768115.1	+	22441	22982	-1169	-628	-1	A2Z07_13230	pseudogene	Bacteria	Armatimonadota	Armatimonadota_na	Armatimonadota_na_na	Armatimonadetes	Armatimonadetes bacterium RBG_16_67_12
Type	A0A1F3CXR1_9BACT	GCA_001768115.1	+	22994	23455	-616	-155	0	OFX35327.1	arginine repressor	Bacteria	Armatimonadota	Armatimonadota_na	Armatimonadota_na_na	Armatimonadetes	Armatimonadetes bacterium RBG_16_67_12
Type	A0A1F3CXR1_9BACT	GCA_001768115.1	+	23611	24612	1	1002	18	OFX35328.1	phosphate starvation-inducible protein PhoH	Bacteria	Armatimonadota	Armatimonadota_na	Armatimonadota_na_na	Armatimonadetes	Armatimonadetes bacterium RBG_16_67_12
Type	A0A1F3CXR1_9BACT	GCA_001768115.1	+	24681	26720	1071	3110	8	OFX35329.1	hypothetical protein	Bacteria	Armatimonadota	Armatimonadota_na	Armatimonadota_na_na	Armatimonadetes	Armatimonadetes bacterium RBG_16_67_12
Type	A0A1F3CXR1_9BACT	GCA_001768115.1	+	26724	27158	3114	3548	17	OFX35330.1	rRNA maturation RNase YbeY	Bacteria	Armatimonadota	Armatimonadota_na	Armatimonadota_na_na	Armatimonadetes	Armatimonadetes bacterium RBG_16_67_12
Type	A0A1F3CXR1_9BACT	GCA_001768115.1	+	27163	27660	3553	4050	6	OFX35331.1	hypothetical protein	Bacteria	Armatimonadota	Armatimonadota_na	Armatimonadota_na_na	Armatimonadetes	Armatimonadetes bacterium RBG_16_67_12
Type	A0A1F3CXR1_9BACT	GCA_001768115.1	+	27738	29660	4128	6050	0	OFX35343.1	hypothetical protein	Bacteria	Armatimonadota	Armatimonadota_na	Armatimonadota_na_na	Armatimonadetes	Armatimonadetes bacterium RBG_16_67_12

Type	E1QFI5_DESB2	GCF_000143965.1	+	1068864	1069052	-2531	-2343	0	WP_013257779.1	ferredoxin	Bacteria	Thermodesulfobacteriota	Desulfarculia	Desulfarculales	Desulfarculus	Desulfarculus baarsii
Type	E1QFI5_DESB2	GCF_000143965.1	-	1068370	1068732	-2211	-1849	0	WP_083779085.1	cytochrome c3 family protein	Bacteria	Thermodesulfobacteriota	Desulfarculia	Desulfarculales	Desulfarculus	Desulfarculus baarsii
Type	E1QFI5_DESB2	GCF_000143965.1	-	1067351	1068169	-1648	-830	10	WP_013257777.1	nucleoside triphosphate pyrophosphohydrolase	Bacteria	Thermodesulfobacteriota	Desulfarculia	Desulfarculales	Desulfarculus	Desulfarculus baarsii
Type	E1QFI5_DESB2	GCF_000143965.1	-	1066755	1067354	-833	-234	0	WP_013257776.1	CvpA family protein	Bacteria	Thermodesulfobacteriota	Desulfarculia	Desulfarculales	Desulfarculus	Desulfarculus baarsii
Type	E1QFI5_DESB2	GCF_000143965.1	+	1065564	1066520	1	957	18	WP_013257775.1	PhoH family protein	Bacteria	Thermodesulfobacteriota	Desulfarculia	Desulfarculales	Desulfarculus	Desulfarculus baarsii
Type	E1QFI5_DESB2	GCF_000143965.1	+	1063847	1065475	1046	2674	0	WP_222832036.1	HDIG domain-containing protein	Bacteria	Thermodesulfobacteriota	Desulfarculia	Desulfarculales	Desulfarculus	Desulfarculus baarsii
Type	E1QFI5_DESB2	GCF_000143965.1	+	1063471	1063860	2661	3050	17	WP_245528525.1	rRNA maturation RNase YbeY	Bacteria	Thermodesulfobacteriota	Desulfarculia	Desulfarculales	Desulfarculus	Desulfarculus baarsii
Type	E1QFI5_DESB2	GCF_000143965.1	+	1062732	1063490	3031	3789	0	WP_013257772.1	pyridoxine 5'-phosphate synthase	Bacteria	Thermodesulfobacteriota	Desulfarculia	Desulfarculales	Desulfarculus	Desulfarculus baarsii
Type	E1QFI5_DESB2	GCF_000143965.1	+	1062352	1062729	3792	4169	0	WP_013257771.1	holo-ACP synthase	Bacteria	Thermodesulfobacteriota	Desulfarculia	Desulfarculales	Desulfarculus	Desulfarculus baarsii

Type	E4U8H2_OCEP5	GCA_000183745.1	+	1221362	1221808	-3259	-2813	0	ADR36648.1	UspA domain-containing protein	Bacteria	Deinococcota	Deinococci	Thermales	Oceanithermus	Oceanithermus profundus DSM 14977
Type	E4U8H2_OCEP5	GCA_000183745.1	+	1221824	1223104	-2797	-1517	0	ADR36649.1	protein of unknown function DUF107	Bacteria	Deinococcota	Deinococci	Thermales	Oceanithermus	Oceanithermus profundus DSM 14977
Type	E4U8H2_OCEP5	GCA_000183745.1	+	1223108	1224082	-1513	-539	0	ADR36650.1	band 7 protein	Bacteria	Deinococcota	Deinococci	Thermales	Oceanithermus	Oceanithermus profundus DSM 14977
Type	E4U8H2_OCEP5	GCA_000183745.1	+	1224086	1224613	-535	-8	0	ADR36651.1	hypothetical protein	Bacteria	Deinococcota	Deinococci	Thermales	Oceanithermus	Oceanithermus profundus DSM 14977
Type	E4U8H2_OCEP5	GCA_000183745.1	+	1224622	1225647	1	1026	18	ADR36652.1	PhoH family protein	Bacteria	Deinococcota	Deinococci	Thermales	Oceanithermus	Oceanithermus profundus DSM 14977
Type	E4U8H2_OCEP5	GCA_000183745.1	+	1225634	1226059	1013	1438	17	ADR36653.1	protein of unknown function UPF0054	Bacteria	Deinococcota	Deinococci	Thermales	Oceanithermus	Oceanithermus profundus DSM 14977
Type	E4U8H2_OCEP5	GCA_000183745.1	+	1226014	1226424	1393	1803	6	ADR36654.1	diacylglycerol kinase	Bacteria	Deinococcota	Deinococci	Thermales	Oceanithermus	Oceanithermus profundus DSM 14977
Type	E4U8H2_OCEP5	GCA_000183745.1	+	1226430	1227800	1809	3179	13	ADR36655.1	protein of unknown function DUF21	Bacteria	Deinococcota	Deinococci	Thermales	Oceanithermus	Oceanithermus profundus DSM 14977
Type	E4U8H2_OCEP5	GCA_000183745.1	+	1227810	1228208	3189	3587	7	ADR36656.1	cytidine deaminase	Bacteria	Deinococcota	Deinococci	Thermales	Oceanithermus	Oceanithermus profundus DSM 14977

Type	R7AQW7_9BACE	GCA_000434155.1	+	115983	117275	-3186	-1894	0	CDD55825.1	phosphoribosyl-ATP diphosphatase	Bacteria	Bacillota	Clostridia	Eubacteriales	Bacteroides	Bacteroides pectinophilus CAG:437
Type	R7AQW7_9BACE	GCA_000434155.1	+	115647	115823	-1734	-1558	0	CDD55824.1	30S ribosomal protein S21	Bacteria	Bacillota	Clostridia	Eubacteriales	Bacteroides	Bacteroides pectinophilus CAG:437
Type	R7AQW7_9BACE	GCA_000434155.1	+	115286	115531	-1442	-1197	0	CDD55823.1	putative uncharacterized protein	Bacteria	Bacillota	Clostridia	Eubacteriales	Bacteroides	Bacteroides pectinophilus CAG:437
Type	R7AQW7_9BACE	GCA_000434155.1	+	114069	115271	-1182	20	0	CDD55822.1	putative uncharacterized protein	Bacteria	Bacillota	Clostridia	Eubacteriales	Bacteroides	Bacteroides pectinophilus CAG:437
Type	R7AQW7_9BACE	GCA_000434155.1	+	113051	114088	1	1038	18	CDD55821.1	putative uncharacterized protein	Bacteria	Bacillota	Clostridia	Eubacteriales	Bacteroides	Bacteroides pectinophilus CAG:437
Type	R7AQW7_9BACE	GCA_000434155.1	+	112540	113061	1028	1549	17	CDD55820.1	probable rRNA maturation factor	Bacteria	Bacillota	Clostridia	Eubacteriales	Bacteroides	Bacteroides pectinophilus CAG:437
Type	R7AQW7_9BACE	GCA_000434155.1	+	111428	112543	1546	2661	0	CDD55819.1	putative uncharacterized protein	Bacteria	Bacillota	Clostridia	Eubacteriales	Bacteroides	Bacteroides pectinophilus CAG:437
Type	R7AQW7_9BACE	GCA_000434155.1	+	110982	111386	2703	3107	7	CDD55818.1	putative uncharacterized protein	Bacteria	Bacillota	Clostridia	Eubacteriales	Bacteroides	Bacteroides pectinophilus CAG:437
Type	R7AQW7_9BACE	GCA_000434155.1	+	110286	110888	3201	3803	0	CDD55817.1	putative uncharacterized protein	Bacteria	Bacillota	Clostridia	Eubacteriales	Bacteroides	Bacteroides pectinophilus CAG:437

Type	U5SC87_9LACT	GCA_000493735.1	+	1086986	1087405	-4225	-3806	0	AGY81689.1	MerR family transcriptional regulator	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacterium	Carnobacterium inhibens subsp. gilichinskyi
Type	U5SC87_9LACT	GCA_000493735.1	+	1087492	1088343	-3719	-2868	5	AGY81690.1	2%2C5-diketo-D-gluconic acid reductase	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacterium	Carnobacterium inhibens subsp. gilichinskyi
Type	U5SC87_9LACT	GCA_000493735.1	+	1088691	1089359	-2520	-1852	0	AGY81691.1	flavodoxin	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacterium	Carnobacterium inhibens subsp. gilichinskyi
Type	U5SC87_9LACT	GCA_000493735.1	+	1089497	1090480	-1714	-731	5	AGY81692.1	aldehyde oxidase	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacterium	Carnobacterium inhibens subsp. gilichinskyi
Type	U5SC87_9LACT	GCA_000493735.1	+	1091212	1092231	1	1020	18	AGY81693.1	phosphate starvation-inducible protein PhoH	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacterium	Carnobacterium inhibens subsp. gilichinskyi
Type	U5SC87_9LACT	GCA_000493735.1	+	1092243	1094450	1032	3239	8	AGY81694.1	phosphohydrolase	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacterium	Carnobacterium inhibens subsp. gilichinskyi
Type	U5SC87_9LACT	GCA_000493735.1	+	1094501	1094977	3290	3766	17	AGY81695.1	rRNA maturation factor	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacterium	Carnobacterium inhibens subsp. gilichinskyi
Type	U5SC87_9LACT	GCA_000493735.1	+	1094961	1095356	3750	4145	6	AGY81696.1	UDP kinase	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacterium	Carnobacterium inhibens subsp. gilichinskyi
Type	U5SC87_9LACT	GCA_000493735.1	+	1095372	1095782	4161	4571	7	AGY81697.1	cytidine deaminase	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacterium	Carnobacterium inhibens subsp. gilichinskyi
