Operon type	Target	AssemblyId	Gene direction	Gene start	Gene end	Relative gene start	Relative gene end	Protein family code	EntrzID	Protein name	Superkingdom	Phylum	Class	Order	Genus	Species
Type	WP_027889696.1	GCF_000423385.1	+	54848	55204	-2065	-1709	102	WP_027889693.1	YlxM family DNA-binding protein	Bacteria	Bacillota	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale
Type	WP_027889696.1	GCF_000423385.1	+	55207	56577	-1706	-336	107	WP_027889694.1	signal recognition particle protein	Bacteria	Bacillota	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale
Type	WP_027889696.1	GCF_000423385.1	+	56623	56898	-290	-15	109	WP_027889695.1	30S ribosomal protein S16	Bacteria	Bacillota	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale
Type	WP_027889696.1	GCF_000423385.1	+	56914	57144	1	231	110	WP_027889696.1	KH domain-containing protein	Bacteria	Bacillota	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale
Type	WP_027889696.1	GCF_000423385.1	-	57360	57989	447	1076	0	WP_036254453.1	hypothetical protein	Bacteria	Bacillota	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale
Type	WP_027889696.1	GCF_000423385.1	-	58104	58430	1191	1517	0	WP_027889698.1	SMR family transporter	Bacteria	Bacillota	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale
Type	WP_027889696.1	GCF_000423385.1	-	58423	58776	1510	1863	0	WP_036254456.1	multidrug efflux SMR transporter	Bacteria	Bacillota	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale
Type	WP_027889696.1	GCF_000423385.1	-	58967	59734	2054	2821	0	WP_051177583.1	segregation/condensation protein A	Bacteria	Bacillota	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale

Type	WP_011431089.1	GCF_000013205.1	-	2283777	2284748	-2738	-1767	0	WP_011431085.1	solanesyl diphosphate synthase	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	unclassified	unclassified Synechococcus
Type	WP_011431089.1	GCF_000013205.1	+	2284838	2285257	-1677	-1258	0	WP_228375284.1	metal-sensing transcriptional repressor	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	unclassified	unclassified Synechococcus
Type	WP_011431089.1	GCF_000013205.1	-	2285309	2285746	-1206	-769	0	WP_011431087.1	TerB family tellurite resistance protein	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	unclassified	unclassified Synechococcus
Type	WP_011431089.1	GCF_000013205.1	+	2285985	2286452	-530	-63	0	WP_011431088.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	unclassified	unclassified Synechococcus
Type	WP_011431089.1	GCF_000013205.1	+	2286516	2286776	1	261	110	WP_011431089.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	unclassified	unclassified Synechococcus
Type	WP_011431089.1	GCF_000013205.1	+	2286773	2287876	258	1361	0	WP_011431090.1	ArsA family ATPase	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	unclassified	unclassified Synechococcus
Type	WP_011431089.1	GCF_000013205.1	+	2287904	2288665	1389	2150	29	WP_011431091.1	imidazole glycerol phosphate synthase subunit HisF	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	unclassified	unclassified Synechococcus
Type	WP_011431089.1	GCF_000013205.1	+	2288683	2289480	2168	2965	0	WP_011431092.1	3'(2')%2C5'-bisphosphate nucleotidase CysQ	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	unclassified	unclassified Synechococcus
Type	WP_011431089.1	GCF_000013205.1	-	2289492	2289956	2977	3441	0	WP_011431093.1	pentapeptide repeat-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	unclassified	unclassified Synechococcus

Type	WP_015218062.1	GCF_000317675.1	-	211913	212662	-3668	-2919	0	WP_015218066.1	creatininase family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Cyanobacterium	Cyanobacterium
Type	WP_015218062.1	GCF_000317675.1	-	210585	211544	-2550	-1591	0	WP_015218065.1	glutathione S-transferase family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Cyanobacterium	Cyanobacterium
Type	WP_015218062.1	GCF_000317675.1	+	209491	210261	-1267	-497	29	WP_015218064.1	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Cyanobacterium	Cyanobacterium
Type	WP_015218062.1	GCF_000317675.1	+	208986	209234	-240	8	109	WP_015218063.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Cyanobacterium	Cyanobacterium
Type	WP_015218062.1	GCF_000317675.1	+	208577	208993	1	417	110	WP_015218062.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Cyanobacterium	Cyanobacterium
Type	WP_015218062.1	GCF_000317675.1	-	207955	208296	698	1039	0	WP_015218061.1	helix-turn-helix domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Cyanobacterium	Cyanobacterium
Type	WP_015218062.1	GCF_000317675.1	+	206874	207854	1140	2120	28	WP_015218060.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Cyanobacterium	Cyanobacterium
Type	WP_015218062.1	GCF_000317675.1	+	205737	206840	2154	3257	28	WP_015218059.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Cyanobacterium	Cyanobacterium
Type	WP_015218062.1	GCF_000317675.1	+	203658	205475	3519	5336	0	WP_015218058.1	pyruvate kinase	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Cyanobacterium	Cyanobacterium

Type	WP_004825665.1	GCF_000176955.1	+	36500	37394	-3055	-2161	107	WP_004825661.1	signal recognition particle-docking protein FtsY	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilus	Peptoniphilus
Type	WP_004825665.1	GCF_000176955.1	+	36044	36397	-2058	-1705	102	WP_004825680.1	sigma factor-like helix-turn-helix DNA-binding protein	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilus	Peptoniphilus
Type	WP_004825665.1	GCF_000176955.1	+	34696	36033	-1694	-357	107	WP_004825658.1	signal recognition particle protein	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilus	Peptoniphilus
Type	WP_004825665.1	GCF_000176955.1	+	34351	34647	-308	-12	109	WP_004825655.1	30S ribosomal protein S16	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilus	Peptoniphilus
Type	WP_004825665.1	GCF_000176955.1	+	34099	34338	1	240	110	WP_004825665.1	KH domain-containing protein	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilus	Peptoniphilus
Type	WP_004825665.1	GCF_000176955.1	+	33615	34115	224	724	106	WP_004825683.1	ribosome maturation factor RimM	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilus	Peptoniphilus
Type	WP_004825665.1	GCF_000176955.1	+	32878	33618	721	1461	100	WP_004825667.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilus	Peptoniphilus
Type	WP_004825665.1	GCF_000176955.1	+	32544	32891	1448	1795	99	WP_004825662.1	50S ribosomal protein L19	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilus	Peptoniphilus
Type	WP_004825665.1	GCF_000176955.1	+	30852	32489	1850	3487	0	WP_004825671.1	glycosyl hydrolase family 18 protein	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilus	Peptoniphilus

Type	KAF0152635.1	GCA_009773205.1	+	139864	141411	-4300	-2753	26	KAF0152639.1	F0F1 ATP synthase subunit alpha	Bacteria	Ignavibacteriota	Ignavibacteria	Ignavibacteria_na	Ignavibacteria	Ignavibacteria bacterium
Type	KAF0152635.1	GCA_009773205.1	+	138973	139854	-2743	-1862	25	KAF0152638.1	F0F1 ATP synthase subunit gamma	Bacteria	Ignavibacteriota	Ignavibacteria	Ignavibacteria_na	Ignavibacteria	Ignavibacteria bacterium
Type	KAF0152635.1	GCA_009773205.1	+	137639	138919	-1808	-528	107	KAF0152637.1	signal recognition particle protein	Bacteria	Ignavibacteriota	Ignavibacteria	Ignavibacteria_na	Ignavibacteria	Ignavibacteria bacterium
Type	KAF0152635.1	GCA_009773205.1	+	137196	137612	-501	-85	109	KAF0152636.1	30S ribosomal protein S16	Bacteria	Ignavibacteriota	Ignavibacteria	Ignavibacteria_na	Ignavibacteria	Ignavibacteria bacterium
Type	KAF0152635.1	GCA_009773205.1	+	136877	137110	1	234	110	KAF0152635.1	nucleic acid binding protein	Bacteria	Ignavibacteriota	Ignavibacteria	Ignavibacteria_na	Ignavibacteria	Ignavibacteria bacterium
Type	KAF0152635.1	GCA_009773205.1	+	136349	136867	244	762	106	KAF0152634.1	16S rRNA processing protein RimM	Bacteria	Ignavibacteriota	Ignavibacteria	Ignavibacteria_na	Ignavibacteria	Ignavibacteria bacterium
Type	KAF0152635.1	GCA_009773205.1	+	135679	136359	752	1432	100	KAF0152633.1	tRNA (guanine-N1)-methyltransferase	Bacteria	Ignavibacteriota	Ignavibacteria	Ignavibacteria_na	Ignavibacteria	Ignavibacteria bacterium
Type	KAF0152635.1	GCA_009773205.1	+	135325	135672	1439	1786	99	KAF0152632.1	50S ribosomal protein L19	Bacteria	Ignavibacteriota	Ignavibacteria	Ignavibacteria_na	Ignavibacteria	Ignavibacteria bacterium
Type	KAF0152635.1	GCA_009773205.1	+	134499	135257	1854	2612	24	KAF0152631.1	hypothetical protein	Bacteria	Ignavibacteriota	Ignavibacteria	Ignavibacteria_na	Ignavibacteria	Ignavibacteria bacterium

Type	PSP15035.1	GCA_003021435.1	+	7351	8187	-4328	-3492	0	PSP15039.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium SW_11_48_12
Type	PSP15035.1	GCA_003021435.1	+	5978	6781	-2922	-2119	0	PSP15038.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium SW_11_48_12
Type	PSP15035.1	GCA_003021435.1	+	4150	5610	-1751	-291	107	PSP15037.1	signal recognition particle protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium SW_11_48_12
Type	PSP15035.1	GCA_003021435.1	+	3848	4099	-240	11	109	PSP15036.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium SW_11_48_12
Type	PSP15035.1	GCA_003021435.1	+	3475	3858	1	384	110	PSP15035.1	RNA-binding protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium SW_11_48_12
Type	PSP15035.1	GCA_003021435.1	+	2972	3268	591	887	0	PSP15034.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium SW_11_48_12
Type	PSP15035.1	GCA_003021435.1	+	2569	2829	1030	1290	23	PSP15033.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium SW_11_48_12
Type	PSP15035.1	GCA_003021435.1	-	2105	2548	1311	1754	22	PSP15032.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium SW_11_48_12
Type	PSP15035.1	GCA_003021435.1	+	1262	1957	1902	2597	0	PSP15031.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium SW_11_48_12

Type	TSA29763.1	GCA_007280915.1	-	35537	36085	-2842	-2294	0	TSA29766.1	thioredoxin family protein	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae bacterium
Type	TSA29763.1	GCA_007280915.1	+	34963	35397	-2154	-1720	0	TSA29774.1	septal ring lytic transglycosylase RlpA family protein	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae bacterium
Type	TSA29763.1	GCA_007280915.1	+	33579	34919	-1676	-336	107	TSA29765.1	signal recognition particle protein	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae bacterium
Type	TSA29763.1	GCA_007280915.1	+	33256	33507	-264	-13	109	TSA29764.1	30S ribosomal protein S16	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae bacterium
Type	TSA29763.1	GCA_007280915.1	+	33012	33242	1	231	110	TSA29763.1	KH domain-containing protein	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae bacterium
Type	TSA29763.1	GCA_007280915.1	+	32815	33015	228	428	0	TSA29762.1	hypothetical protein	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae bacterium
Type	TSA29763.1	GCA_007280915.1	-	31486	32721	522	1757	0	TSA29761.1	class I SAM-dependent methyltransferase	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae bacterium
Type	TSA29763.1	GCA_007280915.1	-	30457	31470	1773	2786	0	TSA29760.1	alcohol dehydrogenase	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae bacterium
Type	TSA29763.1	GCA_007280915.1	-	29859	30446	2797	3384	0	TSA29759.1	DJ-1/PfpI family protein	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae bacterium

Type	OQY91747.1	GCA_002050085.1	-	9635	10342	-3781	-3074	0	OQY91743.1	hypothetical protein	Bacteria	Chloroflexota	Chloroflexota_na	Chloroflexota_na_na	Chloroflexi	Chloroflexi bacterium UTCFX4
Type	OQY91747.1	GCA_002050085.1	+	10536	11375	-2880	-2041	0	OQY91744.1	hypothetical protein	Bacteria	Chloroflexota	Chloroflexota_na	Chloroflexota_na_na	Chloroflexi	Chloroflexi bacterium UTCFX4
Type	OQY91747.1	GCA_002050085.1	+	11554	12891	-1862	-525	107	OQY91745.1	signal recognition particle protein	Bacteria	Chloroflexota	Chloroflexota_na	Chloroflexota_na_na	Chloroflexi	Chloroflexi bacterium UTCFX4
Type	OQY91747.1	GCA_002050085.1	+	12975	13286	-441	-130	109	OQY91746.1	30S ribosomal protein S16	Bacteria	Chloroflexota	Chloroflexota_na	Chloroflexota_na_na	Chloroflexi	Chloroflexi bacterium UTCFX4
Type	OQY91747.1	GCA_002050085.1	+	13417	13695	1	279	110	OQY91747.1	hypothetical protein	Bacteria	Chloroflexota	Chloroflexota_na	Chloroflexota_na_na	Chloroflexi	Chloroflexi bacterium UTCFX4
Type	OQY91747.1	GCA_002050085.1	+	13731	14294	315	878	106	OQY91748.1	16S rRNA processing protein RimM	Bacteria	Chloroflexota	Chloroflexota_na	Chloroflexota_na_na	Chloroflexi	Chloroflexi bacterium UTCFX4
Type	OQY91747.1	GCA_002050085.1	+	14350	15456	934	2040	105	OQY91749.1	DNA protecting protein DprA	Bacteria	Chloroflexota	Chloroflexota_na	Chloroflexota_na_na	Chloroflexi	Chloroflexi bacterium UTCFX4
Type	OQY91747.1	GCA_002050085.1	+	15479	17122	2063	3706	0	OQY91750.1	hypothetical protein	Bacteria	Chloroflexota	Chloroflexota_na	Chloroflexota_na_na	Chloroflexi	Chloroflexi bacterium UTCFX4
Type	OQY91747.1	GCA_002050085.1	+	17175	18242	3759	4826	104	OQY91751.1	hypothetical protein	Bacteria	Chloroflexota	Chloroflexota_na	Chloroflexota_na_na	Chloroflexi	Chloroflexi bacterium UTCFX4

Type	TSA16903.1	GCA_007280275.1	+	16120	17679	-4711	-3152	26	TSA16907.1	F0F1 ATP synthase subunit alpha	Bacteria	Bacteria_na	Bacteria_na_na	Bacteria_na_na_na	bacterium	bacterium
Type	TSA16903.1	GCA_007280275.1	+	15202	16083	-3115	-2234	25	TSA16906.1	ATP synthase F1 subunit gamma	Bacteria	Bacteria_na	Bacteria_na_na	Bacteria_na_na_na	bacterium	bacterium
Type	TSA16903.1	GCA_007280275.1	+	13624	14952	-1984	-656	107	TSA16905.1	signal recognition particle protein	Bacteria	Bacteria_na	Bacteria_na_na	Bacteria_na_na_na	bacterium	bacterium
Type	TSA16903.1	GCA_007280275.1	+	13097	13540	-572	-129	0	TSA16904.1	30S ribosomal protein S16	Bacteria	Bacteria_na	Bacteria_na_na	Bacteria_na_na_na	bacterium	bacterium
Type	TSA16903.1	GCA_007280275.1	+	12737	12967	1	231	110	TSA16903.1	KH domain-containing protein	Bacteria	Bacteria_na	Bacteria_na_na	Bacteria_na_na_na	bacterium	bacterium
Type	TSA16903.1	GCA_007280275.1	+	12196	12696	272	772	106	TSA16902.1	16S rRNA processing protein RimM	Bacteria	Bacteria_na	Bacteria_na_na	Bacteria_na_na_na	bacterium	bacterium
Type	TSA16903.1	GCA_007280275.1	+	11513	12196	772	1455	100	TSA16901.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Bacteria_na	Bacteria_na_na	Bacteria_na_na_na	bacterium	bacterium
Type	TSA16903.1	GCA_007280275.1	+	11136	11477	1491	1832	99	TSA16900.1	50S ribosomal protein L19	Bacteria	Bacteria_na	Bacteria_na_na	Bacteria_na_na_na	bacterium	bacterium
Type	TSA16903.1	GCA_007280275.1	+	10292	11143	1825	2676	24	TSA16899.1	hypothetical protein	Bacteria	Bacteria_na	Bacteria_na_na	Bacteria_na_na_na	bacterium	bacterium

Type	CBL06223.1	GCA_000209975.1	+	1005094	1005861	-6757	-5990	0	CBL06227.1	Uncharacterized conserved protein	Bacteria	Bacillota	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale ART12/1
Type	CBL06223.1	GCA_000209975.1	+	1001306	1002397	-3293	-2202	0	CBL06226.1	Na+/proline symporter	Bacteria	Bacillota	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale ART12/1
Type	CBL06223.1	GCA_000209975.1	+	1000806	1001162	-2058	-1702	102	CBL06225.1	Uncharacterized protein conserved in bacteria	Bacteria	Bacillota	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale ART12/1
Type	CBL06223.1	GCA_000209975.1	+	999438	999524	-420	-334	0	CBL06224.1	hypothetical protein	Bacteria	Bacillota	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale ART12/1
Type	CBL06223.1	GCA_000209975.1	+	998792	999103	1	312	110	CBL06223.1	Predicted RNA-binding protein (contains KH domain)	Bacteria	Bacillota	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale ART12/1
Type	CBL06223.1	GCA_000209975.1	+	998594	998743	361	510	0	CBL06222.1	Protein of unknown function (DUF2869).	Bacteria	Bacillota	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale ART12/1
Type	CBL06223.1	GCA_000209975.1	+	998337	998543	561	767	0	CBL06221.1	Protein of unknown function (DUF2869).	Bacteria	Bacillota	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale ART12/1
Type	CBL06223.1	GCA_000209975.1	+	997844	998365	739	1260	106	CBL06220.1	16S rRNA processing protein RimM	Bacteria	Bacillota	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale ART12/1
Type	CBL06223.1	GCA_000209975.1	+	997101	997808	1296	2003	100	CBL06219.1	tRNA (Guanine37-N(1)-) methyltransferase	Bacteria	Bacillota	Negativicutes	Selenomonadales	Megamonas	Megamonas hypermegale ART12/1

Type	CDE39195.1	GCA_000437695.1	+	7183	8472	-3657	-2368	18	CDE39191.1	histidine--tRNA ligase 1	Bacteria	Bacillota	Bacillota_na	Bacillota_na_na	Firmicutes	Firmicutes bacterium CAG:321
Type	CDE39195.1	GCA_000437695.1	-	8564	9631	-2276	-1209	0	CDE39192.1	copper amine oxidase-like domain-containing protein	Bacteria	Bacillota	Bacillota_na	Bacillota_na_na	Firmicutes	Firmicutes bacterium CAG:321
Type	CDE39195.1	GCA_000437695.1	+	9777	10445	-1063	-395	0	CDE39193.1	unknown	Bacteria	Bacillota	Bacillota_na	Bacillota_na_na	Firmicutes	Firmicutes bacterium CAG:321
Type	CDE39195.1	GCA_000437695.1	+	10569	10841	-271	1	109	CDE39194.1	30S ribosomal protein S16	Bacteria	Bacillota	Bacillota_na	Bacillota_na_na	Firmicutes	Firmicutes bacterium CAG:321
Type	CDE39195.1	GCA_000437695.1	+	10841	11092	1	252	110	CDE39195.1	uPF0109 protein HMPREF9402_2339	Bacteria	Bacillota	Bacillota_na	Bacillota_na_na	Firmicutes	Firmicutes bacterium CAG:321
Type	CDE39195.1	GCA_000437695.1	+	11171	12397	331	1557	0	CDE39196.1	enolase	Bacteria	Bacillota	Bacillota_na	Bacillota_na_na	Firmicutes	Firmicutes bacterium CAG:321
Type	CDE39195.1	GCA_000437695.1	+	12394	12852	1554	2012	0	CDE39197.1	putative uncharacterized protein	Bacteria	Bacillota	Bacillota_na	Bacillota_na_na	Firmicutes	Firmicutes bacterium CAG:321
Type	CDE39195.1	GCA_000437695.1	+	12905	13090	2065	2250	0	CDE39198.1	putative uncharacterized protein	Bacteria	Bacillota	Bacillota_na	Bacillota_na_na	Firmicutes	Firmicutes bacterium CAG:321
Type	CDE39195.1	GCA_000437695.1	+	13254	14780	2414	3940	0	CDE39199.1	conserved domain protein	Bacteria	Bacillota	Bacillota_na	Bacillota_na_na	Firmicutes	Firmicutes bacterium CAG:321

Type	BAG05582.1	GCA_000010625.1	-	5299755	5299937	-2488	-2306	0	BAG05579.1	unknown protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystis	Microcystis aeruginosa NIES-843
Type	BAG05582.1	GCA_000010625.1	+	5299945	5300796	-2298	-1447	41	BAG05580.1	cation efflux system protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystis	Microcystis aeruginosa NIES-843
Type	BAG05582.1	GCA_000010625.1	+	5300843	5301919	-1400	-324	40	BAG05581.1	dTDP-glucose 4%2C6-dehydratase	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystis	Microcystis aeruginosa NIES-843
Type	BAG05582.1	GCA_000010625.1	+	5302114	5302362	-129	119	109	BAG48297.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystis	Microcystis aeruginosa NIES-843
Type	BAG05582.1	GCA_000010625.1	+	5302244	5302720	1	477	110	BAG05582.1	RNA-binding protein like	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystis	Microcystis aeruginosa NIES-843
Type	BAG05582.1	GCA_000010625.1	-	5302730	5303758	487	1515	39	BAG05583.1	GTP-binding protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystis	Microcystis aeruginosa NIES-843
Type	BAG05582.1	GCA_000010625.1	-	5303803	5304015	1560	1772	0	BAG05584.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystis	Microcystis aeruginosa NIES-843
Type	BAG05582.1	GCA_000010625.1	-	5304202	5304393	1959	2150	0	BAG05585.1	unknown protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystis	Microcystis aeruginosa NIES-843
Type	BAG05582.1	GCA_000010625.1	-	5304478	5304726	2235	2483	38	BAG05586.1	unknown protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystis	Microcystis aeruginosa NIES-843

Type	EDX73328.1	GCA_000155555.1	-	148826	149740	-3031	-2117	0	EDX73395.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculus	Coleofasciculus chthonoplastes PCC 7420
Type	EDX73328.1	GCA_000155555.1	+	147138	148598	-1889	-429	107	EDX73345.1	signal recognition particle protein	Bacteria	Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculus	Coleofasciculus chthonoplastes PCC 7420
Type	EDX73328.1	GCA_000155555.1	-	146974	147147	-438	-265	0	EDX73350.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculus	Coleofasciculus chthonoplastes PCC 7420
Type	EDX73328.1	GCA_000155555.1	+	146701	146952	-243	8	109	EDX73299.1	ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculus	Coleofasciculus chthonoplastes PCC 7420
Type	EDX73328.1	GCA_000155555.1	+	146328	146708	1	381	110	EDX73328.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculus	Coleofasciculus chthonoplastes PCC 7420
Type	EDX73328.1	GCA_000155555.1	+	145205	146161	548	1504	92	EDX73303.1	PhoH family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculus	Coleofasciculus chthonoplastes PCC 7420
Type	EDX73328.1	GCA_000155555.1	-	140064	145061	1648	6645	27	EDX73313.1	haemagglutination activity domain protein	Bacteria	Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculus	Coleofasciculus chthonoplastes PCC 7420
Type	EDX73328.1	GCA_000155555.1	+	136608	139628	7081	10101	0	EDX73278.1	RecF/RecN/SMC N terminal domain%2C putative	Bacteria	Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculus	Coleofasciculus chthonoplastes PCC 7420
Type	EDX73328.1	GCA_000155555.1	-	136299	136598	10111	10410	0	EDX73398.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculus	Coleofasciculus chthonoplastes PCC 7420

Type	PKN53458.1	GCA_002840555.1	+	192750	193439	-3437	-2748	0	PKN53462.1	anaerobic ribonucleoside-triphosphate reductase activating protein	Bacteria	Bacteria_na	Deltaproteobacteria	Deltaproteobacteria_na	Deltaproteobacteria	Deltaproteobacteria bacterium HGW-Deltaproteobacteria-13
Type	PKN53458.1	GCA_002840555.1	+	192190	192702	-2700	-2188	0	PKN53461.1	hypothetical protein	Bacteria	Bacteria_na	Deltaproteobacteria	Deltaproteobacteria_na	Deltaproteobacteria	Deltaproteobacteria bacterium HGW-Deltaproteobacteria-13
Type	PKN53458.1	GCA_002840555.1	+	190624	191631	-1629	-622	0	PKN53460.1	aldo/keto reductase	Bacteria	Bacteria_na	Deltaproteobacteria	Deltaproteobacteria_na	Deltaproteobacteria	Deltaproteobacteria bacterium HGW-Deltaproteobacteria-13
Type	PKN53458.1	GCA_002840555.1	+	190258	190587	-585	-256	0	PKN53459.1	carboxymuconolactone decarboxylase family protein	Bacteria	Bacteria_na	Deltaproteobacteria	Deltaproteobacteria_na	Deltaproteobacteria	Deltaproteobacteria bacterium HGW-Deltaproteobacteria-13
